Shear strain (%), Vert strain (%), Shear stress (atm), Shear stress ratio, Vert eff stress (atm), Vert eff stress ratio
3.926, -0.00388462, 1.51897, 0.668729, 2.27145, 9.0828
3.936, -0.00389903, 1.5238, 0.668649, 2.27895, 9.1128
3.946, -0.00391346, 1.52864, 0.668569, 2.28646, 9.14284
3.956, -0.00392789, 1.53348, 0.66849, 2.29397, 9.17288
3.966, -0.00394234, 1.53832, 0.668408, 2.3015, 9.20298
3.976, -0.00395683, 1.54317, 0.668326, 2.30904, 9.23313
3.986, -0.00397131, 1.54802, 0.668246, 2.31657, 9.26328
3.996, -0.00398581, 1.55288, 0.668165, 2.32412, 9.29346
4.006, -0.00400032, 1.55774, 0.668085, 2.33167, 9.32366
4.016, -0.00401483, 1.5626, 0.668006, 2.33923, 9.35388
4.026, -0.00402936, 1.56746, 0.667926, 2.34679, 9.38414
4.036, -0.0040439, 1.57233, 0.667847, 2.35436, 9.41441
4.046, -0.00405846, 1.57721, 0.667769, 2.36193, 9.44471
4.056, -0.00407303, 1.58209, 0.66769, 2.36952, 9.47504
4.066, -0.00408762, 1.58697, 0.667609, 2.37711, 9.50542
4.076, -0.00410221, 1.59185, 0.667532, 2.38471, 9.53579
4.086, -0.00411683, 1.59674, 0.667452, 2.39232, 9.56623
4.096, -0.00413145, 1.60163, 0.667374, 2.39993, 9.59666
4.106, -0.00414609, 1.60652, 0.667294, 2.40755, 9.62715
4.116, -0.00416074, 1.61142, 0.667216, 2.41517, 9.65764
4.126, -0.0041754, 1.61632, 0.667137, 2.4228, 9.68816
4.136, -0.00419007, 1.62123, 0.667059, 2.43044, 9.7187
4.146, -0.00420475, 1.62614, 0.666981, 2.43808, 9.74928
4.156, -0.00421946, 1.63105, 0.666902, 2.44574, 9.7799
4.166, -0.00423417, 1.63596, 0.666824, 2.4534, 9.81053
4.176, -0.00424889, 1.64088, 0.666747, 2.46106, 9.84117
4.186, -0.00426363, 1.64581, 0.666669, 2.46873, 9.87185
4.196, -0.00427838, 1.65073, 0.666591, 2.47641, 9.90256
4.206, -0.00429315, 1.65566, 0.666513, 2.48409, 9.9333
4.216, -0.00430793, 1.66059, 0.666434, 2.49179, 9.96407
4.226, -0.00432271, 1.66553, 0.666357, 2.49948, 9.99486
4.236, -0.00433751, 1.67047, 0.666279, 2.50719, 10.0257
4.246, -0.00435232, 1.67541, 0.666202, 2.5149, 10.0565
4.256, -0.00436715, 1.68036, 0.666125, 2.52261, 10.0874
4.266, -0.00438198, 1.68531, 0.666048, 2.53034, 10.1183
4.276, -0.00439683, 1.69026, 0.665971, 2.53806, 10.1492
4.286, -0.00441168, 1.69521, 0.665895, 2.5458, 10.1801
4.296, -0.00442656, 1.70017, 0.665817, 2.55354, 10.2111
4.306, -0.00444145, 1.70513, 0.66574, 2.56129, 10.2421
4.316, -0.00445635, 1.7101, 0.665664, 2.56904, 10.2731
4.326, -0.00447126, 1.71507, 0.665586, 2.57681, 10.3041
4.336, -0.00448618, 1.72004, 0.665509, 2.58458, 10.3352
4.346, -0.00450112, 1.72501, 0.665432, 2.59235, 10.3663
4.356, -0.00451607, 1.72999, 0.665356, 2.60013, 10.3974
4.366, -0.00453103, 1.73497, 0.665279, 2.60792, 10.4286
4.376, -0.00454601, 1.73996, 0.665202, 2.61571, 10.4597
4.386, -0.00456099, 1.74494, 0.665126, 2.62351, 10.4909
4.396, -0.00457598, 1.74994, 0.665049, 2.63132, 10.5221
4.406, -0.00459099, 1.75493, 0.664973, 2.63913, 10.5534
4.416, -0.00460601, 1.75993, 0.664896, 2.64695, 10.5847
4.426, -0.00462104, 1.76493, 0.66482, 2.65477, 10.616
4.436, -0.00463609, 1.76993, 0.664743, 2.6626, 10.6473
4.446, -0.00465115, 1.77493, 0.664666, 2.67044, 10.6786
4.456, -0.00466623, 1.77994, 0.664589, 2.67829, 10.71
4.466, -0.00468131, 1.78495, 0.664512, 2.68614, 10.7414
4.476, -0.0046964, 1.78997, 0.664436, 2.694, 10.7728
4.486, -0.0047115, 1.79499, 0.66436, 2.70186, 10.8043
4.496, -0.00472663, 1.80001, 0.664283, 2.70973, 10.8358
4.506, -0.00474177, 1.80503, 0.664206, 2.71761, 10.8673
4.516, -0.0047569, 1.81006, 0.66413, 2.72549, 10.8988
4.526, -0.00477205, 1.81509, 0.664054, 2.73337, 10.9303
4.536, -0.00478721, 1.82012, 0.663978, 2.74127, 10.9619
4.546, -0.00480238, 1.82516, 0.663903, 2.74916, 10.9935
4.556, -0.00481757, 1.83019, 0.663826, 2.75707, 11.0251
4.566, -0.00483277, 1.83524, 0.663751, 2.76498, 11.0568
4.576, -0.00484797, 1.84028, 0.663675, 2.77289, 11.0884
4.586, -0.00486319, 1.84533, 0.663599, 2.78082, 11.1201
4.596, -0.00487843, 1.85038, 0.663523, 2.78875, 11.1518
4.606, -0.00489367, 1.85543, 0.663448, 2.79668, 11.1835
4.616, -0.00490891, 1.86049, 0.663373, 2.80462, 11.2153
4.626, -0.00492417, 1.86554, 0.663298, 2.81256, 11.2471
4.636, -0.00493945, 1.87061, 0.663223, 2.82051, 11.2789
4.646, -0.00495473, 1.87567, 0.663147, 2.82847, 11.3107
4.656, -0.00497003, 1.88074, 0.663073, 2.83643, 11.3425
4.666, -0.00498533, 1.88581, 0.662998, 2.84439, 11.3744
4.676, -0.00500065, 1.89088, 0.662923, 2.85237, 11.4063
4.686, -0.00501598, 1.89595, 0.662848, 2.86034, 11.4382
4.696, -0.00503131, 1.90103, 0.662773, 2.86833, 11.4701
4.706, -0.00504666, 1.90611, 0.662698, 2.87632, 11.5021
4.716, -0.00506202, 1.91119, 0.662624, 2.88431, 11.534
4.726, -0.00507739, 1.91628, 0.66255, 2.89231, 11.566
4.736, -0.00509277, 1.92137, 0.662475, 2.90032, 11.5981
4.746, -0.00510816, 1.92646, 0.662401, 2.90833, 11.6301
4.756, -0.00512356, 1.93155, 0.662327, 2.91634, 11.6622
4.766, -0.00513897, 1.93665, 0.662253, 2.92436, 11.6942
4.776, -0.00515439, 1.94175, 0.662179, 2.93239, 11.7264
4.786, -0.00516983, 1.94685, 0.662105, 2.94043, 11.7585
4.796, -0.00518528, 1.95195, 0.662029, 2.94847, 11.7907
4.806, -0.00520075, 1.95706, 0.661953, 2.95653, 11.8229
4.816, -0.00521623, 1.96217, 0.661878, 2.96458, 11.8551
4.826, -0.0052317, 1.96728, 0.661804, 2.97264, 11.8873
4.836, -0.00524719, 1.97239, 0.66173, 2.9807, 11.9196
4.846, -0.00526268, 1.97751, 0.661657, 2.98876, 11.9518
4.856, -0.00527819, 1.98263, 0.661583, 2.99683, 11.9841
4.866, -0.0052937, 1.98775, 0.661509, 3.00491, 12.0164
4.876, -0.00530923, 1.99288, 0.661436, 3.01299, 12.0487
4.886, -0.00532476, 1.998, 0.661362, 3.02108, 12.0811
4.896, -0.00534031, 2.00313, 0.661289, 3.02917, 12.1134
4.906, -0.00535586, 2.00827, 0.661216, 3.03727, 12.1458
4.916, -0.00537143, 2.0134, 0.661142, 3.04537, 12.1782
4.926, -0.00538701, 2.01854, 0.661068, 3.05348, 12.2107
4.936, -0.00540259, 2.02368, 0.660995, 3.06159, 12.2431
4.946, -0.00541819, 2.02882, 0.660922, 3.06971, 12.2756
4.956, -0.0054338, 2.03396, 0.660849, 3.07783, 12.3081
4.966, -0.00544943, 2.03911, 0.660774, 3.08597, 12.3406
4.976, -0.00546506, 2.04426, 0.660701, 3.09411, 12.3732
4.986, -0.00548069, 2.04941, 0.660628, 3.10224, 12.4057
4.996, -0.00549634, 2.05456, 0.660555, 3.11039, 12.4383
5.006, -0.00551199, 2.05971, 0.660482, 3.11854, 12.4709
5.016, -0.00552766, 2.06487, 0.660409, 3.12669, 12.5035
5.026, -0.00554334, 2.07003, 0.660335, 3.13485, 12.5362
5.036, -0.00555902, 2.0752, 0.660263, 3.14302, 12.5688
5.046, -0.00557472, 2.08036, 0.66019, 3.15119, 12.6015
5.056, -0.00559042, 2.08553, 0.660117, 3.15936, 12.6342
5.066, -0.00560614, 2.0907, 0.660045, 3.16754, 12.6669
5.076, -0.00562187, 2.09587, 0.659972, 3.17573, 12.6996
5.086, -0.00563759, 2.10104, 0.659899, 3.18392, 12.7324
5.096, -0.00565334, 2.10622, 0.659827, 3.19211, 12.7652
5.106, -0.0056691, 2.1114, 0.659753, 3.20031, 12.798
5.116, -0.00568486, 2.11658, 0.659681, 3.20852, 12.8308
5.126, -0.00570063, 2.12176, 0.659609, 3.21673, 12.8636
5.136, -0.0057164, 2.12694, 0.659537, 3.22494, 12.8965
5.146, -0.00573219, 2.13213, 0.659465, 3.23316, 12.9293
5.156, -0.00574799, 2.13732, 0.659393, 3.24138, 12.9622
5.166, -0.0057638, 2.14251, 0.65932, 3.24961, 12.9951
5.176, -0.00577961, 2.1477, 0.659249, 3.25784, 13.0281
5.186, -0.00579543, 2.1529, 0.659177, 3.26608, 13.061
5.196, -0.00581127, 2.1581, 0.659105, 3.27432, 13.094
5.206, -0.00582711, 2.1633, 0.659034, 3.28256, 13.127
5.216, -0.00584295, 2.1685, 0.658962, 3.29081, 13.16
5.226, -0.00585882, 2.1737, 0.65889, 3.29907, 13.193
5.236, -0.00587469, 2.17891, 0.658818, 3.30733, 13.226
5.246, -0.00589057, 2.18411, 0.658747, 3.3156, 13.2591
5.256, -0.00590645, 2.18932, 0.658675, 3.32387, 13.2922
5.266, -0.00592234, 2.19454, 0.658604, 3.33214, 13.3252
5.276, -0.00593825, 2.19975, 0.658532, 3.34042, 13.3584
5.286, -0.00595416, 2.20497, 0.658461, 3.3487, 13.3915
5.296, -0.00597009, 2.21018, 0.65839, 3.35699, 13.4246
5.306, -0.00598602, 2.2154, 0.658319, 3.36528, 13.4578
5.316, -0.00600195, 2.22063, 0.658248, 3.37358, 13.491
5.326, -0.0060179, 2.22585, 0.658177, 3.38188, 13.5242
5.336, -0.00603385, 2.23107, 0.658106, 3.39018, 13.5574
5.346, -0.00604981, 2.2363, 0.658035, 3.39849, 13.5906
5.356, -0.00606578, 2.24153, 0.657964, 3.4068, 13.6239
5.366, -0.00608176, 2.24676, 0.657894, 3.41512, 13.6572
5.376, -0.00609775, 2.252, 0.657823, 3.42344, 13.6904
5.386, -0.00611375, 2.25723, 0.657753, 3.43177, 13.7237
5.396, -0.00612975, 2.26247, 0.657682, 3.4401, 13.7571
5.406, -0.00614576, 2.26771, 0.657612, 3.44843, 13.7904
5.416, -0.00616178, 2.27295, 0.657542, 3.45677, 13.8238
5.426, -0.00617781, 2.27819, 0.657471, 3.46512, 13.8571
5.436, -0.00619385, 2.28343, 0.657401, 3.47347, 13.8905
5.446, -0.00620989, 2.28868, 0.65733, 3.48182, 13.9239
5.456, -0.00622595, 2.29393, 0.65726, 3.49017, 13.9574
5.466, -0.00624201, 2.29918, 0.65719, 3.49854, 13.9908
5.476, -0.00625808, 2.30443, 0.65712, 3.5069, 14.0243
5.486, -0.00627416, 2.30968, 0.65705, 3.51527, 14.0577
5.496, -0.00629024, 2.31494, 0.65698, 3.52364, 14.0912
5.506, -0.00630633, 2.32019, 0.65691, 3.53202, 14.1247
5.516, -0.00632244, 2.32545, 0.65684, 3.5404, 14.1583
5.526, -0.00633855, 2.33071, 0.65677, 3.54879, 14.1918
5.536, -0.00635466, 2.33598, 0.6567, 3.55718, 14.2254
5.546, -0.00637079, 2.34124, 0.656631, 3.56557, 14.2589
5.556, -0.00638692, 2.3465, 0.656561, 3.57397, 14.2925
5.566, -0.00640306, 2.35177, 0.656492, 3.58237, 14.3261
5.576, -0.00641921, 2.35704, 0.656422, 3.59078, 14.3597
5.586, -0.00643536, 2.36231, 0.656353, 3.59919, 14.3934
5.596, -0.00645153, 2.36758, 0.656283, 3.6076, 14.427
5.606, -0.0064677, 2.37286, 0.656214, 3.61602, 14.4607
5.616, -0.00648387, 2.37813, 0.656145, 3.62444, 14.4944
5.626, -0.00650006, 2.38341, 0.656075, 3.63286, 14.5281
5.636, -0.00651625, 2.38869, 0.656006, 3.64129, 14.5618
5.646, -0.00653245, 2.39397, 0.655937, 3.64972, 14.5955
5.656, -0.00654866, 2.39925, 0.655868, 3.65816, 14.6293
5.666, -0.00656487, 2.40453, 0.6558, 3.6666, 14.663
5.676, -0.0065811, 2.40981, 0.655731, 3.67505, 14.6968
5.686, -0.00659733, 2.4151, 0.655662, 3.68349, 14.7306
5.696, -0.00661357, 2.42039, 0.655593, 3.69195, 14.7644
5.706, -0.00662981, 2.42568, 0.655524, 3.7004, 14.7982
5.716, -0.00664607, 2.43097, 0.655455, 3.70886, 14.8321
5.726, -0.00666232, 2.43626, 0.655386, 3.71733, 14.8659
5.736, -0.00667859, 2.44155, 0.655318, 3.72579, 14.8998
5.746, -0.00669486, 2.44685, 0.65525, 3.73426, 14.9337
5.756, -0.00671114, 2.45215, 0.655181, 3.74274, 14.9676
5.766, -0.00672743, 2.45744, 0.655112, 3.75122, 15.0015
5.776, -0.00674373, 2.46274, 0.655044, 3.7597, 15.0354
5.786, -0.00676003, 2.46804, 0.654975, 3.76819, 15.0694
5.796, -0.00677634, 2.47335, 0.654907, 3.77668, 15.1033
5.806, -0.00679265, 2.47865, 0.654839, 3.78517, 15.1373
5.816, -0.00680897, 2.48396, 0.654771, 3.79366, 15.1713
5.826, -0.0068253, 2.48926, 0.654703, 3.80216, 15.2052
5.836, -0.00684163, 2.49457, 0.654635, 3.81067, 15.2393
5.846, -0.00685798, 2.49988, 0.654567, 3.81917, 15.2733
5.856, -0.00687433, 2.50519, 0.654499, 3.82768, 15.3073
5.866, -0.00689068, 2.5105, 0.654431, 3.8362, 15.3414
5.876, -0.00690704, 2.51581, 0.654363, 3.84471, 15.3754
5.886, -0.00692342, 2.52113, 0.654295, 3.85324, 15.4095
5.896, -0.00693979, 2.52645, 0.654228, 3.86176, 15.4436
5.906, -0.00695618, 2.53176, 0.65416, 3.87029, 15.4777
5.916, -0.00697256, 2.53708, 0.654092, 3.87882, 15.5119
5.926, -0.00698896, 2.5424, 0.654025, 3.88735, 15.546
5.936, -0.00700536, 2.54772, 0.653958, 3.89589, 15.5801
5.946, -0.00702177, 2.55304, 0.65389, 3.90443, 15.6143
5.956, -0.00703818, 2.55837, 0.653823, 3.91298, 15.6485
5.966, -0.0070546, 2.56369, 0.653756, 3.92152, 15.6827
5.976, -0.00707103, 2.56902, 0.653689, 3.93008, 15.7169
5.986, -0.00708747, 2.57435, 0.653621, 3.93863, 15.7511
5.996, -0.00710391, 2.57967, 0.653554, 3.94719, 15.7853
6.006, -0.00712035, 2.585, 0.653487, 3.95575, 15.8196
6.016, -0.0071368, 2.59033, 0.65342, 3.96431, 15.8538
6.026, -0.00715326, 2.59567, 0.653353, 3.97288, 15.8881
6.036, -0.00716973, 2.601, 0.653286, 3.98145, 15.9224
6.046, -0.0071862, 2.60633, 0.653219, 3.99002, 15.9567
6.056, -0.00720267, 2.61167, 0.653153, 3.9986, 15.991
6.066, -0.00721915, 2.61701, 0.653086, 4.00718, 16.0253
6.076, -0.00723564, 2.62234, 0.653019, 4.01576, 16.0596
6.086, -0.00725214, 2.62768, 0.652953, 4.02435, 16.094
6.096, -0.00726864, 2.63302, 0.652886, 4.03294, 16.1283
6.106, -0.00728515, 2.63836, 0.652819, 4.04153, 16.1627
6.116, -0.00730166, 2.64371, 0.652753, 4.05013, 16.1971
6.126, -0.00731818, 2.64905, 0.652687, 4.05873, 16.2315
6.136, -0.0073347, 2.65439, 0.65262, 4.06733, 16.2659
6.146, -0.00735123, 2.65974, 0.652554, 4.07593, 16.3003
6.156, -0.00736777, 2.66509, 0.652487, 4.08454, 16.3347
6.166, -0.00738432, 2.67043, 0.652421, 4.09316, 16.3692
6.176, -0.00740086, 2.67578, 0.652355, 4.10177, 16.4036
6.186, -0.00741742, 2.68113, 0.652289, 4.11039, 16.4381
6.196, -0.00743398, 2.68648, 0.652223, 4.11901, 16.4726
6.206, -0.00745054, 2.69183, 0.652157, 4.12763, 16.5071
6.216, -0.00746711, 2.69719, 0.652091, 4.13625, 16.5416
6.226, -0.00748369, 2.70254, 0.652025, 4.14488, 16.5761
6.236, -0.00750027, 2.70789, 0.651959, 4.15351, 16.6106
6.246, -0.00751685, 2.71325, 0.651893, 4.16215, 16.6451
6.256, -0.00753344, 2.71861, 0.651828, 4.17078, 16.6797
6.266, -0.00755004, 2.72396, 0.651762, 4.17942, 16.7142
6.276, -0.00756664, 2.72932, 0.651697, 4.18807, 16.7488
6.286, -0.00758325, 2.73468, 0.651631, 4.19671, 16.7834
6.296, -0.00759986, 2.74004, 0.651566, 4.20536, 16.818
6.306, -0.00761648, 2.7454, 0.651501, 4.21401, 16.8526
6.316, -0.00763311, 2.75076, 0.651435, 4.22266, 16.8872
6.326, -0.00764974, 2.75613, 0.65137, 4.23132, 16.9218
6.336, -0.00766637, 2.76149, 0.651305, 4.23998, 16.9564
6.346, -0.00768301, 2.76685, 0.65124, 4.24864, 16.9911
6.356, -0.00769965, 2.77222, 0.651174, 4.2573, 17.0257
6.366, -0.0077163, 2.77759, 0.651109, 4.26597, 17.0604
6.376, -0.00773296, 2.78295, 0.651044, 4.27464, 17.0951
6.386, -0.00774962, 2.78832, 0.65098, 4.28331, 17.1298
6.396, -0.00776628, 2.79369, 0.650915, 4.29199, 17.1645
6.406, -0.00778295, 2.79906, 0.65085, 4.30066, 17.1992
6.416, -0.00779963, 2.80443, 0.650785, 4.30935, 17.2339
6.426, -0.00781631, 2.8098, 0.65072, 4.31803, 17.2686
6.436, -0.007833, 2.81517, 0.650655, 4.32671, 17.3034
6.446, -0.00784969, 2.82054, 0.65059, 4.3354, 17.3381
6.456, -0.00786638, 2.82592, 0.650526, 4.34409, 17.3729
6.466, -0.00788308, 2.83129, 0.650461, 4.35279, 17.4077
6.476, -0.00789978, 2.83667, 0.650397, 4.36148, 17.4424
6.486, -0.00791649, 2.84204, 0.650332, 4.37018, 17.4772
6.496, -0.00793321, 2.84742, 0.650268, 4.37888, 17.512
6.506, -0.00794992, 2.85279, 0.650204, 4.38758, 17.5468
6.516, -0.00796665, 2.85817, 0.650139, 4.39629, 17.5817
6.526, -0.00798338, 2.86355, 0.650075, 4.405, 17.6165
6.536, -0.00800011, 2.86893, 0.650011, 4.41371, 17.6513
6.546, -0.00801685, 2.87431, 0.649947, 4.42242, 17.6862
6.556, -0.00803359, 2.87969, 0.649882, 4.43113, 17.7211
6.566, -0.00805034, 2.88507, 0.649819, 4.43985, 17.7559
6.576, -0.00806709, 2.89045, 0.649754, 4.44857, 17.7908
6.586, -0.00808385, 2.89583, 0.64969, 4.4573, 17.8257
6.596, -0.00810061, 2.90122, 0.649626, 4.46602, 17.8606
6.606, -0.00811738, 2.9066, 0.649562, 4.47475, 17.8955
6.616, -0.00813414, 2.91198, 0.649498, 4.48348, 17.9304
6.626, -0.00815092, 2.91737, 0.649435, 4.49221, 17.9653
6.636, -0.00816769, 2.92275, 0.649371, 4.50094, 18.0003
6.646, -0.00818448, 2.92814, 0.649307, 4.50968, 18.0352
6.656, -0.00820126, 2.93352, 0.649244, 4.51842, 18.0702
6.666, -0.00821805, 2.93891, 0.64918, 4.52716, 18.1051
6.676, -0.00823485, 2.9443, 0.649117, 4.5359, 18.1401
6.686, -0.00825165, 2.94969, 0.649053, 4.54464, 18.1751
6.696, -0.00826845, 2.95508, 0.64899, 4.55339, 18.2101
6.706, -0.00828526, 2.96046, 0.648926, 4.56214, 18.2451
6.716, -0.00830207, 2.96585, 0.648863, 4.57089, 18.2801
6.726, -0.00831889, 2.97124, 0.6488, 4.57965, 18.3151
6.736, -0.00833571, 2.97663, 0.648736, 4.5884, 18.3501
6.746, -0.00835253, 2.98203, 0.648673, 4.59716, 18.3851
6.756, -0.00836936, 2.98742, 0.64861, 4.60592, 18.4202
6.766, -0.00838619, 2.99281, 0.648547, 4.61468, 18.4552
6.776, -0.00840303, 2.9982, 0.648484, 4.62344, 18.4903
6.786, -0.00841986, 3.00359, 0.648421, 4.63221, 18.5253
6.796, -0.00843671, 3.00899, 0.648358, 4.64098, 18.5604
6.806, -0.00845356, 3.01438, 0.648295, 4.64975, 18.5955
6.816, -0.00847041, 3.01978, 0.648233, 4.65852, 18.6306
6.826, -0.00848726, 3.02517, 0.64817, 4.66729, 18.6657
6.836, -0.00850412, 3.03056, 0.648107, 4.67607, 18.7008
6.846, -0.00852098, 3.03596, 0.648044, 4.68485, 18.7359
6.856, -0.00853785, 3.04136, 0.647982, 4.69363, 18.771
6.866, -0.00855472, 3.04675, 0.647919, 4.70241, 18.8061
6.876, -0.0085716, 3.05215, 0.647857, 4.71119, 18.8413
6.886, -0.00858847, 3.05755, 0.647794, 4.71998, 18.8764
6.896, -0.00860535, 3.06294, 0.647732, 4.72877, 18.9116
6.906, -0.00862224, 3.06834, 0.647669, 4.73756, 18.9467
6.916, -0.00863913, 3.07374, 0.647607, 4.74635, 18.9819
6.926, -0.00865602, 3.07914, 0.647545, 4.75514, 19.017
6.936, -0.00867291, 3.08453, 0.647482, 4.76394, 19.0522
6.946, -0.00868981, 3.08993, 0.64742, 4.77273, 19.0874
6.956, -0.00870671, 3.09533, 0.647358, 4.78153, 19.1226
6.966, -0.00872362, 3.10073, 0.647296, 4.79033, 19.1578
6.976, -0.00874053, 3.10613, 0.647234, 4.79913, 19.193
6.986, -0.00875744, 3.11153, 0.647172, 4.80794, 19.2282
6.996, -0.00877435, 3.11693, 0.64711, 4.81674, 19.2634
7.006, -0.00879127, 3.12233, 0.647048, 4.82555, 19.2987
7.016, -0.0088082, 3.12773, 0.646986, 4.83436, 19.3339
7.026, -0.00882512, 3.13313, 0.646924, 4.84317, 19.3692
7.036, -0.00884205, 3.13854, 0.646863, 4.85198, 19.4044
7.046, -0.00885898, 3.14394, 0.646801, 4.86079, 19.4397
7.056, -0.00887592, 3.14934, 0.646739, 4.86961, 19.4749
7.066, -0.00889286, 3.15474, 0.646678, 4.87843, 19.5102
7.076, -0.0089098, 3.16014, 0.646616, 4.88725, 19.5455
7.086, -0.00892674, 3.16554, 0.646555, 4.89607, 19.5807
7.096, -0.00894369, 3.17095, 0.646493, 4.90489, 19.616
7.106, -0.00896064, 3.17635, 0.646432, 4.91371, 19.6513
7.116, -0.00897759, 3.18175, 0.64637, 4.92254, 19.6866
7.126, -0.00899455, 3.18716, 0.646309, 4.93136, 19.7219
7.136, -0.00901151, 3.19256, 0.646248, 4.94019, 19.7572
7.146, -0.00902847, 3.19796, 0.646187, 4.94902, 19.7926
7.156, -0.00904543, 3.20336, 0.646125, 4.95785, 19.8279
7.166, -0.0090624, 3.20877, 0.646064, 4.96669, 19.8632
7.176, -0.00907937, 3.21417, 0.646003, 4.97552, 19.8985
7.186, -0.00909634, 3.21958, 0.645942, 4.98435, 19.9339
7.196, -0.00911332, 3.22498, 0.645881, 4.99319, 19.9692
7.206, -0.0091303, 3.23038, 0.64582, 5.00203, 20.0046
7.216, -0.00914728, 3.23579, 0.645759, 5.01087, 20.0399
7.226, -0.00916427, 3.24119, 0.645699, 5.01971, 20.0753
7.236, -0.00918125, 3.24659, 0.645638, 5.02855, 20.1107
7.246, -0.00919824, 3.252, 0.645577, 5.0374, 20.1461
7.256, -0.00921524, 3.2574, 0.645516, 5.04624, 20.1814
7.266, -0.00923223, 3.26281, 0.645456, 5.05509, 20.2168
7.276, -0.00924923, 3.26821, 0.645395, 5.06394, 20.2522
7.286, -0.00926623, 3.27362, 0.645334, 5.07279, 20.2876
7.296, -0.00928324, 3.27902, 0.645274, 5.08164, 20.323
7.306, -0.00930024, 3.28442, 0.645213, 5.0905, 20.3584
7.316, -0.00931725, 3.28983, 0.645153, 5.09935, 20.3939
7.326, -0.00933426, 3.29523, 0.645092, 5.1082, 20.4293
7.336, -0.00935127, 3.30064, 0.645032, 5.11706, 20.4647
7.346, -0.00936829, 3.30604, 0.644972, 5.12592, 20.5001
7.356, -0.00938531, 3.31145, 0.644912, 5.13478, 20.5356
7.366, -0.00940233, 3.31685, 0.644851, 5.14364, 20.571
7.376, -0.00941935, 3.32225, 0.644791, 5.1525, 20.6064
7.386, -0.00943637, 3.32766, 0.644731, 5.16136, 20.6419
7.396, -0.0094534, 3.33306, 0.644671, 5.17022, 20.6773
7.406, -0.00947043, 3.33847, 0.644611, 5.17909, 20.7128
7.416, -0.00948746, 3.34387, 0.644551, 5.18795, 20.7483
7.426, -0.00950449, 3.34927, 0.644491, 5.19682, 20.7837
7.436, -0.00952153, 3.35468, 0.644431, 5.20569, 20.8192
7.446, -0.00953857, 3.36008, 0.644372, 5.21456, 20.8547
7.456, -0.00955561, 3.36548, 0.644312, 5.22343, 20.8902
7.466, -0.00957265, 3.37089, 0.644252, 5.2323, 20.9256
7.476, -0.00958969, 3.37629, 0.644192, 5.24117, 20.9611
7.486, -0.00960674, 3.38169, 0.644133, 5.25004, 20.9966
7.496, -0.00962379, 3.3871, 0.644073, 5.25892, 21.0321
7.506, -0.00964084, 3.3925, 0.644013, 5.26779, 21.0676
7.516, -0.00965789, 3.3979, 0.643954, 5.27667, 21.1031
7.526, -0.00967494, 3.4033, 0.643894, 5.28555, 21.1386
7.536, -0.009692, 3.40871, 0.643835, 5.29443, 21.1742
7.546, -0.00970906, 3.41411, 0.643776, 5.30331, 21.2097
7.556, -0.00972612, 3.41951, 0.643716, 5.31219, 21.2452
7.566, -0.00974318, 3.42491, 0.643657, 5.32107, 21.2807
7.576, -0.00976024, 3.43031, 0.643598, 5.32995, 21.3162
7.586, -0.00977731, 3.43571, 0.643539, 5.33883, 21.3518
7.596, -0.00979437, 3.44112, 0.64348, 5.34772, 21.3873
7.606, -0.00981144, 3.44652, 0.643421, 5.3566, 21.4229
7.616, -0.00982851, 3.45192, 0.643362, 5.36549, 21.4584
7.626, -0.00984558, 3.45732, 0.643303, 5.37438, 21.4939
7.636, -0.00986265, 3.46272, 0.643244, 5.38326, 21.5295
7.646, -0.00987973, 3.46812, 0.643185, 5.39215, 21.5651
7.656, -0.00989681, 3.47352, 0.643126, 5.40104, 21.6006
7.666, -0.00991389, 3.47892, 0.643067, 5.40993, 21.6362
7.676, -0.00993097, 3.48432, 0.643008, 5.41882, 21.6717
7.686, -0.00994805, 3.48971, 0.642949, 5.42771, 21.7073
7.696, -0.00996513, 3.49511, 0.642891, 5.43661, 21.7429
7.706, -0.00998221, 3.50051, 0.642832, 5.4455, 21.7784
7.716, -0.0099993, 3.50591, 0.642774, 5.45439, 21.814
7.726, -0.0100164, 3.51131, 0.642715, 5.46329, 21.8496
7.736, -0.0100335, 3.5167, 0.642657, 5.47219, 21.8852
7.746, -0.0100506, 3.5221, 0.642598, 5.48108, 21.9208
7.756, -0.0100677, 3.5275, 0.64254, 5.48998, 21.9564
7.766, -0.0100848, 3.53289, 0.642481, 5.49888, 21.992
7.776, -0.0101018, 3.53829, 0.642423, 5.50778, 22.0275
7.786, -0.0101189, 3.54368, 0.642365, 5.51668, 22.0631
7.796, -0.010136, 3.54908, 0.642306, 5.52557, 22.0987
7.806, -0.0101531, 3.55447, 0.642248, 5.53447, 22.1343
7.816, -0.0101702, 3.55987, 0.64219, 5.54338, 22.1699
7.826, -0.0101873, 3.56526, 0.642132, 5.55228, 22.2056
7.836, -0.0102044, 3.57066, 0.642074, 5.56118, 22.2412
7.846, -0.0102215, 3.57605, 0.642016, 5.57008, 22.2768
7.856, -0.0102386, 3.58144, 0.641958, 5.57899, 22.3124
7.866, -0.0102557, 3.58683, 0.6419, 5.58789, 22.348
7.876, -0.0102729, 3.59223, 0.641842, 5.5968, 22.3836
7.886, -0.01029, 3.59762, 0.641784, 5.6057, 22.4192
7.896, -0.0103071, 3.60301, 0.641727, 5.61461, 22.4549
7.906, -0.0103242, 3.6084, 0.641669, 5.62351, 22.4905
