Shear strain (%), Vert strain (%), Shear stress (atm), Shear stress ratio, Vert eff stress (atm), Vert eff stress ratio
3.936, -0.00398739, 1.71255, 0.665094, 2.57492, 5.1483
3.946, -0.00400223, 1.7175, 0.665024, 2.58265, 5.16375
3.956, -0.00401708, 1.72246, 0.664954, 2.59038, 5.17921
3.966, -0.00403195, 1.72743, 0.664882, 2.59812, 5.19469
3.976, -0.00404682, 1.73239, 0.664813, 2.60586, 5.21017
3.986, -0.00406171, 1.73736, 0.664741, 2.61362, 5.22568
3.996, -0.00407662, 1.74233, 0.664671, 2.62137, 5.24119
4.006, -0.00409154, 1.7473, 0.664599, 2.62914, 5.25672
4.016, -0.0041065, 1.75228, 0.664525, 2.63692, 5.27229
4.026, -0.00412144, 1.75726, 0.664454, 2.6447, 5.28784
4.036, -0.00413638, 1.76225, 0.664385, 2.65248, 5.3034
4.046, -0.00415134, 1.76723, 0.664314, 2.66027, 5.31897
4.056, -0.00416633, 1.77222, 0.664241, 2.66807, 5.33458
4.066, -0.00418134, 1.77721, 0.664168, 2.67588, 5.35019
4.076, -0.00419634, 1.78221, 0.664097, 2.68368, 5.36581
4.086, -0.00421133, 1.78721, 0.664028, 2.69149, 5.38142
4.096, -0.00422636, 1.79221, 0.663956, 2.69932, 5.39707
4.106, -0.00424139, 1.79721, 0.663886, 2.70714, 5.41271
4.116, -0.00425644, 1.80222, 0.663815, 2.71497, 5.42838
4.126, -0.00427151, 1.80723, 0.663743, 2.72281, 5.44406
4.136, -0.00428657, 1.81224, 0.663673, 2.73065, 5.45974
4.146, -0.00430164, 1.81726, 0.663603, 2.7385, 5.47543
4.156, -0.00431675, 1.82228, 0.663531, 2.74636, 5.49116
4.166, -0.00433186, 1.8273, 0.66346, 2.75423, 5.50688
4.176, -0.00434698, 1.83232, 0.663388, 2.7621, 5.52262
4.186, -0.0043621, 1.83735, 0.663318, 2.76997, 5.53836
4.196, -0.00437722, 1.84238, 0.663248, 2.77784, 5.55411
4.206, -0.00439238, 1.84741, 0.663177, 2.78573, 5.56989
4.216, -0.00440754, 1.85245, 0.663107, 2.79362, 5.58566
4.226, -0.0044227, 1.85749, 0.663036, 2.80152, 5.60145
4.236, -0.00443789, 1.86253, 0.662964, 2.80942, 5.61726
4.246, -0.00445309, 1.86757, 0.662893, 2.81733, 5.63309
4.256, -0.0044683, 1.87262, 0.662822, 2.82525, 5.64892
4.266, -0.00448353, 1.87767, 0.66275, 2.83318, 5.66477
4.276, -0.00449875, 1.88272, 0.66268, 2.8411, 5.68061
4.286, -0.00451398, 1.88777, 0.66261, 2.84903, 5.69647
4.296, -0.00452922, 1.89283, 0.66254, 2.85696, 5.71233
4.306, -0.00454448, 1.89789, 0.662469, 2.8649, 5.72822
4.316, -0.00455975, 1.90295, 0.662399, 2.87285, 5.74411
4.326, -0.00457501, 1.90802, 0.66233, 2.8808, 5.76001
4.336, -0.00459032, 1.91309, 0.662257, 2.88877, 5.77594
4.346, -0.00460563, 1.91816, 0.662186, 2.89674, 5.79188
4.356, -0.00462094, 1.92323, 0.662116, 2.9047, 5.80781
4.366, -0.00463627, 1.92831, 0.662045, 2.91268, 5.82377
4.376, -0.0046516, 1.93338, 0.661974, 2.92066, 5.83973
4.386, -0.00466695, 1.93846, 0.661903, 2.92865, 5.85571
4.396, -0.0046823, 1.94355, 0.661833, 2.93665, 5.87169
4.406, -0.00469766, 1.94863, 0.661764, 2.94464, 5.88768
4.416, -0.00471303, 1.95372, 0.661694, 2.95264, 5.90367
4.426, -0.00472841, 1.95881, 0.661624, 2.96065, 5.91969
4.436, -0.00474381, 1.96391, 0.661553, 2.96866, 5.93572
4.446, -0.00475923, 1.969, 0.661481, 2.97669, 5.95177
4.456, -0.00477466, 1.9741, 0.66141, 2.98472, 5.96783
4.466, -0.00479009, 1.9792, 0.661339, 2.99275, 5.9839
4.476, -0.00480553, 1.98431, 0.661269, 3.00079, 5.99996
4.486, -0.00482098, 1.98941, 0.661198, 3.00883, 6.01605
4.496, -0.00483643, 1.99452, 0.661129, 3.01687, 6.03213
4.506, -0.00485189, 1.99963, 0.661059, 3.02492, 6.04823
4.516, -0.00486737, 2.00474, 0.660989, 3.03298, 6.06434
4.526, -0.00488287, 2.00986, 0.660917, 3.04105, 6.08048
4.536, -0.00489836, 2.01498, 0.660848, 3.04911, 6.09661
4.546, -0.00491386, 2.0201, 0.660779, 3.05718, 6.11274
4.556, -0.00492938, 2.02522, 0.660709, 3.06526, 6.1289
4.566, -0.00494491, 2.03035, 0.660638, 3.07334, 6.14507
4.576, -0.00496046, 2.03547, 0.660568, 3.08143, 6.16125
4.586, -0.00497601, 2.0406, 0.660497, 3.08953, 6.17743
4.596, -0.00499156, 2.04573, 0.660427, 3.09763, 6.19363
4.606, -0.00500714, 2.05087, 0.660356, 3.10574, 6.20985
4.616, -0.00502273, 2.05601, 0.660285, 3.11385, 6.22607
4.626, -0.00503831, 2.06114, 0.660216, 3.12196, 6.24229
4.636, -0.0050539, 2.06629, 0.660146, 3.13007, 6.25852
4.646, -0.00506951, 2.07143, 0.660076, 3.1382, 6.27477
4.656, -0.00508513, 2.07657, 0.660006, 3.14633, 6.29103
4.666, -0.00510076, 2.08172, 0.659935, 3.15447, 6.30731
4.676, -0.00511643, 2.08687, 0.659862, 3.16262, 6.32361
4.686, -0.00513208, 2.09202, 0.659792, 3.17077, 6.3399
4.696, -0.00514773, 2.09718, 0.659722, 3.17892, 6.3562
4.706, -0.00516339, 2.10234, 0.659653, 3.18707, 6.3725
4.716, -0.00517907, 2.10749, 0.659583, 3.19523, 6.38882
4.726, -0.00519475, 2.11266, 0.659513, 3.20339, 6.40515
4.736, -0.00521044, 2.11782, 0.659444, 3.21156, 6.42148
4.746, -0.00522614, 2.12298, 0.659375, 3.21973, 6.43782
4.756, -0.00524184, 2.12815, 0.659305, 3.2279, 6.45417
4.766, -0.00525756, 2.13332, 0.659237, 3.23608, 6.47053
4.776, -0.00527328, 2.13849, 0.659167, 3.24427, 6.4869
4.786, -0.00528901, 2.14367, 0.659098, 3.25246, 6.50328
4.796, -0.00530477, 2.14884, 0.659028, 3.26066, 6.51967
4.806, -0.00532052, 2.15402, 0.658959, 3.26886, 6.53607
4.816, -0.00533628, 2.1592, 0.658891, 3.27706, 6.55248
4.826, -0.00535204, 2.16438, 0.658822, 3.28527, 6.56889
4.836, -0.00536782, 2.16957, 0.658753, 3.29348, 6.58532
4.846, -0.00538361, 2.17475, 0.658684, 3.3017, 6.60175
4.856, -0.00539942, 2.17994, 0.658614, 3.30993, 6.61821
4.866, -0.00541523, 2.18513, 0.658545, 3.31815, 6.63466
4.876, -0.00543104, 2.19032, 0.658476, 3.32639, 6.65112
4.886, -0.00544686, 2.19552, 0.658407, 3.33462, 6.6676
4.896, -0.00546271, 2.20071, 0.658337, 3.34287, 6.6841
4.906, -0.00547856, 2.20591, 0.658268, 3.35112, 6.70059
4.916, -0.00549442, 2.21111, 0.658198, 3.35938, 6.7171
4.926, -0.00551028, 2.21631, 0.658129, 3.36763, 6.73362
4.936, -0.00552615, 2.22152, 0.65806, 3.3759, 6.75014
4.946, -0.00554203, 2.22672, 0.657991, 3.38416, 6.76667
4.956, -0.00555791, 2.23193, 0.657922, 3.39243, 6.7832
4.966, -0.0055738, 2.23714, 0.657854, 3.4007, 6.79975
4.976, -0.0055897, 2.24235, 0.657786, 3.40898, 6.81629
4.986, -0.00560562, 2.24756, 0.657716, 3.41726, 6.83287
4.996, -0.00562154, 2.25278, 0.657648, 3.42555, 6.84944
5.006, -0.00563746, 2.258, 0.657579, 3.43384, 6.86602
5.016, -0.00565341, 2.26322, 0.65751, 3.44214, 6.88262
5.026, -0.00566936, 2.26844, 0.657441, 3.45044, 6.89922
5.036, -0.00568532, 2.27366, 0.657372, 3.45875, 6.91583
5.046, -0.00570128, 2.27888, 0.657303, 3.46706, 6.93245
5.056, -0.00571725, 2.28411, 0.657235, 3.47537, 6.94907
5.066, -0.00573324, 2.28934, 0.657165, 3.48369, 6.96572
5.076, -0.00574925, 2.29457, 0.657094, 3.49203, 6.98239
5.086, -0.00576525, 2.2998, 0.657025, 3.50036, 6.99904
5.096, -0.00578125, 2.30503, 0.656957, 3.50868, 7.0157
5.106, -0.00579726, 2.31026, 0.656889, 3.51702, 7.03237
5.116, -0.00581328, 2.3155, 0.65682, 3.52536, 7.04905
5.126, -0.00582931, 2.32074, 0.656752, 3.5337, 7.06573
5.136, -0.00584535, 2.32598, 0.656683, 3.54205, 7.08243
5.146, -0.0058614, 2.33122, 0.656614, 3.55041, 7.09914
5.156, -0.00587747, 2.33646, 0.656544, 3.55877, 7.11587
5.166, -0.00589354, 2.34171, 0.656475, 3.56713, 7.13259
5.176, -0.00590962, 2.34696, 0.656405, 3.5755, 7.14933
5.186, -0.00592571, 2.3522, 0.656335, 3.58388, 7.16609
5.196, -0.00594182, 2.35745, 0.656265, 3.59227, 7.18286
5.206, -0.00595792, 2.3627, 0.656196, 3.60064, 7.19961
5.216, -0.005974, 2.36796, 0.656129, 3.60902, 7.21636
5.226, -0.00599011, 2.37321, 0.656061, 3.6174, 7.23313
5.236, -0.00600622, 2.37847, 0.655993, 3.62579, 7.2499
5.246, -0.00602233, 2.38373, 0.655926, 3.63418, 7.26668
5.256, -0.00603846, 2.38899, 0.655858, 3.64257, 7.28347
5.266, -0.0060546, 2.39425, 0.65579, 3.65098, 7.30027
5.276, -0.00607074, 2.39951, 0.655722, 3.65938, 7.31707
5.286, -0.0060869, 2.40477, 0.655654, 3.66779, 7.33389
5.296, -0.00610305, 2.41004, 0.655587, 3.67619, 7.3507
5.306, -0.00611921, 2.41531, 0.65552, 3.6846, 7.36753
5.316, -0.00613537, 2.42057, 0.655453, 3.69302, 7.38436
5.326, -0.00615155, 2.42584, 0.655386, 3.70144, 7.40119
5.336, -0.00616773, 2.43112, 0.655318, 3.70986, 7.41804
5.346, -0.00618392, 2.43639, 0.655252, 3.71829, 7.43489
5.356, -0.00620011, 2.44166, 0.655185, 3.72672, 7.45175
5.366, -0.00621632, 2.44694, 0.655117, 3.73516, 7.46863
5.376, -0.00623253, 2.45222, 0.65505, 3.7436, 7.4855
5.386, -0.00624875, 2.4575, 0.654984, 3.75203, 7.50238
5.396, -0.00626496, 2.46278, 0.654917, 3.76048, 7.51926
5.406, -0.00628119, 2.46806, 0.654851, 3.76892, 7.53616
5.416, -0.00629742, 2.47334, 0.654785, 3.77737, 7.55306
5.426, -0.00631368, 2.47863, 0.654717, 3.78584, 7.56998
5.436, -0.00632993, 2.48391, 0.65465, 3.79429, 7.5869
5.446, -0.00634619, 2.4892, 0.654584, 3.80276, 7.60382
5.456, -0.00636245, 2.49449, 0.654518, 3.81122, 7.62075
5.466, -0.00637873, 2.49978, 0.654451, 3.8197, 7.6377
5.476, -0.006395, 2.50507, 0.654385, 3.82817, 7.65464
5.486, -0.00641129, 2.51036, 0.654318, 3.83664, 7.67159
5.496, -0.00642758, 2.51565, 0.654252, 3.84512, 7.68855
5.506, -0.00644388, 2.52095, 0.654185, 3.85361, 7.70552
5.516, -0.00646019, 2.52625, 0.654119, 3.8621, 7.7225
5.526, -0.00647651, 2.53154, 0.654051, 3.8706, 7.73949
5.536, -0.00649285, 2.53684, 0.653984, 3.8791, 7.7565
5.546, -0.00650917, 2.54214, 0.653918, 3.8876, 7.77349
5.556, -0.0065255, 2.54744, 0.653852, 3.8961, 7.79049
5.566, -0.00654184, 2.55275, 0.653786, 3.9046, 7.8075
5.576, -0.00655818, 2.55805, 0.65372, 3.91311, 7.82452
5.586, -0.00657453, 2.56336, 0.653654, 3.92162, 7.84154
5.596, -0.00659089, 2.56866, 0.653588, 3.93014, 7.85857
5.606, -0.00660725, 2.57397, 0.653522, 3.93865, 7.8756
5.616, -0.00662362, 2.57928, 0.653457, 3.94717, 7.89264
5.626, -0.00663999, 2.58459, 0.653391, 3.95569, 7.90968
5.636, -0.00665637, 2.5899, 0.653325, 3.96422, 7.92674
5.646, -0.00667276, 2.59521, 0.65326, 3.97275, 7.9438
5.656, -0.00668915, 2.60053, 0.653194, 3.98129, 7.96086
5.666, -0.00670555, 2.60584, 0.653129, 3.98982, 7.97794
5.676, -0.00672196, 2.61116, 0.653063, 3.99836, 7.99502
5.686, -0.00673837, 2.61647, 0.652998, 4.0069, 8.0121
5.696, -0.00675479, 2.62179, 0.652932, 4.01545, 8.02919
5.706, -0.00677121, 2.62711, 0.652867, 4.024, 8.04629
5.716, -0.00678765, 2.63243, 0.652801, 4.03256, 8.0634
5.726, -0.00680408, 2.63775, 0.652736, 4.04111, 8.08051
5.736, -0.00682053, 2.64307, 0.65267, 4.04967, 8.09763
5.746, -0.00683698, 2.6484, 0.652605, 4.05823, 8.11476
5.756, -0.00685343, 2.65372, 0.65254, 4.0668, 8.13188
5.766, -0.00686989, 2.65905, 0.652475, 4.07537, 8.14902
5.776, -0.00688635, 2.66437, 0.65241, 4.08394, 8.16616
5.786, -0.00690283, 2.6697, 0.652344, 4.09251, 8.18331
5.796, -0.0069193, 2.67503, 0.652279, 4.10109, 8.20046
5.806, -0.00693578, 2.68036, 0.652215, 4.10967, 8.21762
5.816, -0.00695227, 2.68569, 0.65215, 4.11825, 8.23478
5.826, -0.00696876, 2.69102, 0.652085, 4.12683, 8.25195
5.836, -0.00698526, 2.69635, 0.652021, 4.13542, 8.26913
5.846, -0.00700176, 2.70169, 0.651956, 4.14401, 8.28631
5.856, -0.00701827, 2.70702, 0.651891, 4.15261, 8.3035
5.866, -0.00703478, 2.71236, 0.651827, 4.1612, 8.32069
5.876, -0.00705131, 2.71769, 0.651762, 4.1698, 8.33789
5.886, -0.00706783, 2.72303, 0.651698, 4.17841, 8.35509
5.896, -0.00708437, 2.72837, 0.651633, 4.18701, 8.37231
5.906, -0.00710091, 2.73371, 0.651568, 4.19562, 8.38953
5.916, -0.00711746, 2.73905, 0.651503, 4.20424, 8.40675
5.926, -0.007134, 2.74439, 0.651439, 4.21285, 8.42398
5.936, -0.00715056, 2.74973, 0.651374, 4.22147, 8.44122
5.946, -0.00716712, 2.75507, 0.65131, 4.23009, 8.45845
5.956, -0.00718368, 2.76042, 0.651246, 4.23871, 8.47569
5.966, -0.00720024, 2.76576, 0.651182, 4.24733, 8.49294
5.976, -0.00721683, 2.77111, 0.651117, 4.25597, 8.51021
5.986, -0.00723341, 2.77645, 0.651053, 4.2646, 8.52747
5.996, -0.00724999, 2.7818, 0.650989, 4.27323, 8.54473
6.006, -0.00726658, 2.78715, 0.650925, 4.28187, 8.56201
6.016, -0.00728318, 2.79249, 0.65086, 4.29051, 8.57929
6.026, -0.00729979, 2.79784, 0.650796, 4.29915, 8.59657
6.036, -0.00731639, 2.80319, 0.650732, 4.30779, 8.61385
6.046, -0.007333, 2.80854, 0.650669, 4.31644, 8.63114
6.056, -0.00734961, 2.81389, 0.650605, 4.32509, 8.64844
6.066, -0.00736623, 2.81925, 0.650541, 4.33374, 8.66574
6.076, -0.00738285, 2.8246, 0.650478, 4.34239, 8.68305
6.086, -0.00739948, 2.82995, 0.650414, 4.35105, 8.70036
6.096, -0.00741612, 2.83531, 0.65035, 4.35971, 8.71768
6.106, -0.00743276, 2.84066, 0.650287, 4.36837, 8.735
6.116, -0.0074494, 2.84602, 0.650223, 4.37703, 8.75233
6.126, -0.00746605, 2.85137, 0.650159, 4.3857, 8.76967
6.136, -0.00748271, 2.85673, 0.650096, 4.39437, 8.787
6.146, -0.00749937, 2.86209, 0.650032, 4.40304, 8.80435
6.156, -0.00751603, 2.86745, 0.649968, 4.41172, 8.8217
6.166, -0.0075327, 2.87281, 0.649905, 4.42039, 8.83905
6.176, -0.00754937, 2.87817, 0.649842, 4.42907, 8.85641
6.186, -0.00756605, 2.88353, 0.649779, 4.43775, 8.87377
6.196, -0.00758273, 2.88889, 0.649715, 4.44644, 8.89113
6.206, -0.00759942, 2.89425, 0.649652, 4.45512, 8.90851
6.216, -0.00761611, 2.89961, 0.649589, 4.46381, 8.92588
6.226, -0.0076328, 2.90498, 0.649526, 4.4725, 8.94326
6.236, -0.0076495, 2.91034, 0.649463, 4.48119, 8.96064
6.246, -0.0076662, 2.9157, 0.6494, 4.48988, 8.97803
6.256, -0.0076829, 2.92107, 0.649337, 4.49858, 8.99542
6.266, -0.00769962, 2.92643, 0.649274, 4.50728, 9.01282
6.276, -0.00771633, 2.9318, 0.649211, 4.51598, 9.03022
6.286, -0.00773305, 2.93716, 0.649149, 4.52469, 9.04763
6.296, -0.00774978, 2.94253, 0.649085, 4.53339, 9.06505
6.306, -0.00776651, 2.9479, 0.649023, 4.5421, 9.08247
6.316, -0.00778325, 2.95327, 0.648959, 4.55082, 9.09989
6.326, -0.00779999, 2.95864, 0.648897, 4.55953, 9.11732
6.336, -0.00781674, 2.964, 0.648834, 4.56825, 9.13475
6.346, -0.00783348, 2.96937, 0.648771, 4.57696, 9.15218
6.356, -0.00785023, 2.97474, 0.648709, 4.58568, 9.16962
6.366, -0.00786698, 2.98011, 0.648647, 4.5944, 9.18706
6.376, -0.00788373, 2.98549, 0.648584, 4.60312, 9.2045
6.386, -0.00790049, 2.99086, 0.648522, 4.61185, 9.22195
6.396, -0.00791726, 2.99623, 0.64846, 4.62057, 9.2394
6.406, -0.00793403, 3.0016, 0.648398, 4.6293, 9.25686
6.416, -0.0079508, 3.00697, 0.648335, 4.63804, 9.27432
6.426, -0.00796758, 3.01235, 0.648273, 4.64677, 9.29179
6.436, -0.00798436, 3.01772, 0.648211, 4.6555, 9.30926
6.446, -0.00800114, 3.02309, 0.648149, 4.66424, 9.32673
6.456, -0.00801793, 3.02847, 0.648087, 4.67298, 9.34421
6.466, -0.00803472, 3.03384, 0.648025, 4.68172, 9.36169
6.476, -0.00805152, 3.03922, 0.647963, 4.69046, 9.37918
6.486, -0.00806832, 3.04459, 0.647901, 4.69921, 9.39667
6.496, -0.00808512, 3.04997, 0.647839, 4.70796, 9.41416
6.506, -0.00810192, 3.05534, 0.647778, 4.7167, 9.43166
6.516, -0.00811874, 3.06072, 0.647716, 4.72546, 9.44916
6.526, -0.00813555, 3.0661, 0.647654, 4.73421, 9.46667
6.536, -0.00815237, 3.07148, 0.647592, 4.74296, 9.48417
6.546, -0.00816919, 3.07685, 0.64753, 4.75172, 9.50169
6.556, -0.00818602, 3.08223, 0.647469, 4.76048, 9.5192
6.566, -0.00820284, 3.08761, 0.647407, 4.76924, 9.53672
6.576, -0.00821967, 3.09299, 0.647346, 4.778, 9.55424
6.586, -0.00823651, 3.09837, 0.647284, 4.78676, 9.57177
6.596, -0.00825335, 3.10375, 0.647223, 4.79553, 9.5893
6.606, -0.00827019, 3.10912, 0.647161, 4.80429, 9.60684
6.616, -0.00828703, 3.1145, 0.6471, 4.81306, 9.62437
6.626, -0.00830388, 3.11988, 0.647039, 4.82183, 9.64191
6.636, -0.00832074, 3.12526, 0.646977, 4.83061, 9.65946
6.646, -0.00833759, 3.13064, 0.646916, 4.83938, 9.677
6.656, -0.00835445, 3.13602, 0.646855, 4.84815, 9.69455
6.666, -0.00837131, 3.1414, 0.646794, 4.85693, 9.71211
6.676, -0.00838818, 3.14679, 0.646733, 4.86571, 9.72967
6.686, -0.00840504, 3.15217, 0.646672, 4.87449, 9.74723
6.696, -0.00842191, 3.15755, 0.646611, 4.88327, 9.76479
6.706, -0.00843878, 3.16293, 0.64655, 4.89206, 9.78236
6.716, -0.00845566, 3.16831, 0.646489, 4.90084, 9.79993
6.726, -0.00847254, 3.17369, 0.646428, 4.90963, 9.8175
6.736, -0.00848942, 3.17908, 0.646367, 4.91842, 9.83508
6.746, -0.00850631, 3.18446, 0.646307, 4.92721, 9.85266
6.756, -0.0085232, 3.18984, 0.646246, 4.936, 9.87024
6.766, -0.00854009, 3.19522, 0.646185, 4.94479, 9.88783
6.776, -0.00855699, 3.2006, 0.646125, 4.95359, 9.90542
6.786, -0.00857389, 3.20599, 0.646064, 4.96238, 9.92301
6.796, -0.00859079, 3.21137, 0.646003, 4.97118, 9.94061
6.806, -0.00860769, 3.21675, 0.645943, 4.97998, 9.9582
6.816, -0.00862459, 3.22214, 0.645882, 4.98878, 9.9758
6.826, -0.0086415, 3.22752, 0.645822, 4.99758, 9.9934
6.836, -0.00865841, 3.2329, 0.645762, 5.00638, 10.011
6.846, -0.00867532, 3.23829, 0.645702, 5.01519, 10.0286
6.856, -0.00869224, 3.24367, 0.645641, 5.024, 10.0462
6.866, -0.00870916, 3.24905, 0.645581, 5.0328, 10.0638
6.876, -0.00872609, 3.25444, 0.645521, 5.04161, 10.0815
6.886, -0.00874301, 3.25982, 0.645461, 5.05042, 10.0991
6.896, -0.00875994, 3.2652, 0.6454, 5.05924, 10.1167
6.906, -0.00877688, 3.27059, 0.64534, 5.06805, 10.1343
6.916, -0.00879381, 3.27597, 0.64528, 5.07687, 10.152
6.926, -0.00881075, 3.28135, 0.64522, 5.08569, 10.1696
6.936, -0.00882768, 3.28674, 0.64516, 5.0945, 10.1872
6.946, -0.00884462, 3.29212, 0.6451, 5.10332, 10.2049
6.956, -0.00886157, 3.2975, 0.64504, 5.11214, 10.2225
6.966, -0.00887851, 3.30289, 0.64498, 5.12096, 10.2402
6.976, -0.00889545, 3.30827, 0.644921, 5.12978, 10.2578
6.986, -0.0089124, 3.31365, 0.644861, 5.1386, 10.2754
6.996, -0.00892936, 3.31904, 0.644801, 5.14743, 10.2931
7.006, -0.00894631, 3.32442, 0.644742, 5.15625, 10.3107
7.016, -0.00896326, 3.3298, 0.644682, 5.16508, 10.3284
7.026, -0.00898022, 3.33519, 0.644623, 5.17391, 10.346
7.036, -0.00899718, 3.34057, 0.644563, 5.18274, 10.3637
7.046, -0.00901415, 3.34595, 0.644504, 5.19157, 10.3814
7.056, -0.00903111, 3.35134, 0.644444, 5.2004, 10.399
7.066, -0.00904808, 3.35672, 0.644385, 5.20923, 10.4167
7.076, -0.00906505, 3.3621, 0.644326, 5.21806, 10.4344
7.086, -0.00908202, 3.36748, 0.644267, 5.2269, 10.452
7.096, -0.00909899, 3.37287, 0.644207, 5.23573, 10.4697
7.106, -0.00911597, 3.37825, 0.644148, 5.24457, 10.4874
7.116, -0.00913295, 3.38363, 0.644089, 5.25341, 10.505
7.126, -0.00914993, 3.38901, 0.644029, 5.26225, 10.5227
7.136, -0.00916692, 3.39439, 0.64397, 5.27109, 10.5404
7.146, -0.00918391, 3.39978, 0.643911, 5.27994, 10.5581
7.156, -0.00920089, 3.40516, 0.643852, 5.28878, 10.5758
7.166, -0.00921788, 3.41054, 0.643793, 5.29762, 10.5935
7.176, -0.00923487, 3.41592, 0.643734, 5.30647, 10.6112
7.186, -0.00925186, 3.4213, 0.643675, 5.31531, 10.6289
7.196, -0.00926885, 3.42668, 0.643616, 5.32416, 10.6465
7.206, -0.00928585, 3.43206, 0.643557, 5.333, 10.6642
7.216, -0.00930284, 3.43744, 0.643499, 5.34185, 10.6819
7.226, -0.00931984, 3.44282, 0.64344, 5.3507, 10.6996
7.236, -0.00933684, 3.4482, 0.643382, 5.35955, 10.7173
7.246, -0.00935384, 3.45358, 0.643323, 5.3684, 10.735
7.256, -0.00937085, 3.45896, 0.643264, 5.37725, 10.7527
7.266, -0.00938785, 3.46434, 0.643206, 5.3861, 10.7704
7.276, -0.00940486, 3.46972, 0.643148, 5.39495, 10.7881
7.286, -0.00942187, 3.4751, 0.643089, 5.40381, 10.8058
7.296, -0.00943887, 3.48048, 0.643031, 5.41266, 10.8236
7.306, -0.00945588, 3.48585, 0.642973, 5.42152, 10.8413
7.316, -0.0094729, 3.49123, 0.642914, 5.43037, 10.859
7.326, -0.00948991, 3.49661, 0.642856, 5.43923, 10.8767
7.336, -0.00950693, 3.50199, 0.642798, 5.44809, 10.8944
7.346, -0.00952394, 3.50736, 0.64274, 5.45695, 10.9121
7.356, -0.00954096, 3.51274, 0.642682, 5.4658, 10.9298
7.366, -0.00955798, 3.51812, 0.642624, 5.47466, 10.9476
7.376, -0.009575, 3.52349, 0.642566, 5.48352, 10.9653
7.386, -0.00959203, 3.52887, 0.642508, 5.49239, 10.983
7.396, -0.00960905, 3.53424, 0.64245, 5.50125, 11.0007
7.406, -0.00962607, 3.53962, 0.642392, 5.51011, 11.0184
7.416, -0.0096431, 3.54499, 0.642334, 5.51897, 11.0362
7.426, -0.00966013, 3.55037, 0.642276, 5.52784, 11.0539
7.436, -0.00967716, 3.55574, 0.642218, 5.5367, 11.0716
7.446, -0.00969419, 3.56111, 0.64216, 5.54557, 11.0894
7.456, -0.00971122, 3.56649, 0.642103, 5.55444, 11.1071
7.466, -0.00972826, 3.57186, 0.642045, 5.5633, 11.1248
7.476, -0.00974529, 3.57723, 0.641987, 5.57217, 11.1426
7.486, -0.00976233, 3.5826, 0.64193, 5.58104, 11.1603
7.496, -0.00977936, 3.58797, 0.641872, 5.58991, 11.178
7.506, -0.0097964, 3.59335, 0.641815, 5.59877, 11.1958
7.516, -0.00981344, 3.59872, 0.641758, 5.60764, 11.2135
7.526, -0.00983047, 3.60409, 0.6417, 5.61651, 11.2313
7.536, -0.00984751, 3.60946, 0.641643, 5.62538, 11.249
7.546, -0.00986456, 3.61482, 0.641586, 5.63426, 11.2667
7.556, -0.0098816, 3.62019, 0.641528, 5.64313, 11.2845
7.566, -0.00989864, 3.62556, 0.641471, 5.652, 11.3022
7.576, -0.00991568, 3.63093, 0.641414, 5.66087, 11.32
7.586, -0.00993273, 3.6363, 0.641357, 5.66974, 11.3377
7.596, -0.00994978, 3.64166, 0.6413, 5.67862, 11.3555
7.606, -0.00996682, 3.64703, 0.641243, 5.68749, 11.3732
7.616, -0.00998387, 3.65239, 0.641186, 5.69637, 11.391
7.626, -0.0100009, 3.65776, 0.641129, 5.70524, 11.4087
7.636, -0.010018, 3.66312, 0.641072, 5.71411, 11.4265
7.646, -0.010035, 3.66849, 0.641015, 5.72299, 11.4442
7.656, -0.0100521, 3.67385, 0.640958, 5.73187, 11.462
7.666, -0.0100691, 3.67922, 0.640901, 5.74074, 11.4797
7.676, -0.0100862, 3.68458, 0.640844, 5.74962, 11.4975
7.686, -0.0101032, 3.68994, 0.640788, 5.7585, 11.5152
7.696, -0.0101203, 3.6953, 0.640731, 5.76737, 11.533
7.706, -0.0101373, 3.70066, 0.640674, 5.77625, 11.5507
7.716, -0.0101544, 3.70602, 0.640618, 5.78513, 11.5685
7.726, -0.0101714, 3.71138, 0.640561, 5.79401, 11.5862
7.736, -0.0101885, 3.71674, 0.640505, 5.80288, 11.604
7.746, -0.0102055, 3.7221, 0.640448, 5.81176, 11.6218
7.756, -0.0102226, 3.72746, 0.640392, 5.82064, 11.6395
7.766, -0.0102397, 3.73282, 0.640335, 5.82952, 11.6573
7.776, -0.0102567, 3.73817, 0.640279, 5.8384, 11.675
7.786, -0.0102738, 3.74353, 0.640223, 5.84728, 11.6928
7.796, -0.0102908, 3.74888, 0.640167, 5.85616, 11.7105
7.806, -0.0103079, 3.75424, 0.64011, 5.86504, 11.7283
7.816, -0.010325, 3.75959, 0.640054, 5.87392, 11.7461
7.826, -0.010342, 3.76495, 0.639998, 5.8828, 11.7638
7.836, -0.0103591, 3.7703, 0.639942, 5.89168, 11.7816
7.846, -0.0103761, 3.77565, 0.639886, 5.90056, 11.7993
7.856, -0.0103932, 3.781, 0.63983, 5.90944, 11.8171
7.866, -0.0104103, 3.78635, 0.639774, 5.91832, 11.8349
7.876, -0.0104273, 3.79171, 0.639718, 5.92721, 11.8526
7.886, -0.0104444, 3.79705, 0.639662, 5.93609, 11.8704
7.896, -0.0104614, 3.8024, 0.639606, 5.94497, 11.8882
7.906, -0.0104785, 3.80775, 0.63955, 5.95385, 11.9059
7.916, -0.0104956, 3.8131, 0.639495, 5.96273, 11.9237
