Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
0.564815, -0.167806, -0.174686, 0.816851, 0.81688, 0.18312
0.574074, -0.172607, -0.183092, 0.815395, 0.815424, 0.184576
0.583333, -0.177276, -0.191499, 0.813967, 0.813995, 0.186005
0.592593, -0.181817, -0.199905, 0.812565, 0.812593, 0.187407
0.601852, -0.186235, -0.208311, 0.811189, 0.811216, 0.188784
0.611111, -0.190536, -0.216718, 0.809838, 0.809865, 0.190135
0.62037, -0.194724, -0.225124, 0.808511, 0.808538, 0.191462
0.62963, -0.198803, -0.233531, 0.807208, 0.807234, 0.192766
0.638889, -0.202778, -0.241937, 0.805927, 0.805953, 0.194047
0.648148, -0.206651, -0.250344, 0.804669, 0.804694, 0.195306
0.657407, -0.210427, -0.25875, 0.803431, 0.803456, 0.196544
0.666667, -0.214108, -0.267156, 0.802215, 0.802239, 0.197761
0.675926, -0.217698, -0.275563, 0.801018, 0.801042, 0.198958
0.685185, -0.2212, -0.283969, 0.799842, 0.799865, 0.200135
0.694444, -0.224617, -0.292376, 0.798684, 0.798707, 0.201293
0.703704, -0.227951, -0.300782, 0.797545, 0.797567, 0.202433
0.712963, -0.231204, -0.309189, 0.796424, 0.796446, 0.203554
0.722222, -0.23438, -0.317595, 0.795321, 0.795343, 0.204657
0.731481, -0.23748, -0.326001, 0.794235, 0.794257, 0.205743
0.740741, -0.240506, -0.334408, 0.793166, 0.793187, 0.206813
0.75, -0.236719, -0.34046, 0.792283, 0.792283, 0.207717
0.758929, -0.197126, -0.332054, 0.791817, 0.791832, 0.208168
0.767857, -0.16673, -0.323648, 0.790943, 0.790962, 0.209038
0.776786, -0.141044, -0.315241, 0.789985, 0.790004, 0.209996
0.785714, -0.118648, -0.306835, 0.789021, 0.78904, 0.21096
0.794643, -0.0987092, -0.298428, 0.788079, 0.788098, 0.211902
0.803571, -0.0806929, -0.290022, 0.787167, 0.787185, 0.212815
0.8125, -0.06423, -0.281615, 0.786287, 0.786304, 0.213696
0.821429, -0.0490542, -0.273209, 0.785439, 0.785456, 0.214544
0.830357, -0.0349665, -0.264803, 0.784622, 0.784638, 0.215362
0.839286, -0.021813, -0.256396, 0.783833, 0.783849, 0.216151
0.848214, -0.00947253, -0.24799, 0.783071, 0.783086, 0.216914
0.857143, 0.00215283, -0.239583, 0.782334, 0.782349, 0.217651
0.866071, 0.0131431, -0.231177, 0.78162, 0.781634, 0.218366
0.875, 0.0235649, -0.22277, 0.780927, 0.78094, 0.21906
0.883929, 0.033474, -0.214364, 0.780253, 0.780266, 0.219734
0.892857, 0.0429181, -0.205958, 0.779598, 0.779611, 0.220389
0.901786, 0.051938, -0.197551, 0.77896, 0.778973, 0.221027
0.910714, 0.0605691, -0.189145, 0.778338, 0.77835, 0.22165
0.919643, 0.0688421, -0.180738, 0.777731, 0.777743, 0.222257
0.928571, 0.076784, -0.172332, 0.777138, 0.777149, 0.222851
0.9375, 0.0844189, -0.163925, 0.776558, 0.776569, 0.223431
0.946429, 0.0917678, -0.155519, 0.77599, 0.776001, 0.223999
0.955357, 0.0988497, -0.147113, 0.775434, 0.775445, 0.224555
0.964286, 0.105682, -0.138706, 0.774889, 0.7749, 0.2251
0.973214, 0.112279, -0.1303, 0.774354, 0.774365, 0.225635
0.982143, 0.118655, -0.121893, 0.773829, 0.77384, 0.22616
0.991071, 0.124823, -0.113487, 0.773314, 0.773324, 0.226676
1, 0.130794, -0.10508, 0.772807, 0.772817, 0.227183
1.00893, 0.136579, -0.096674, 0.772309, 0.772319, 0.227681
1.01786, 0.142187, -0.0882675, 0.771819, 0.771829, 0.228171
1.02679, 0.147626, -0.0798611, 0.771337, 0.771346, 0.228654
1.03571, 0.152906, -0.0714547, 0.770862, 0.770871, 0.229129
1.04464, 0.158033, -0.0630482, 0.770394, 0.770403, 0.229597
1.05357, 0.163015, -0.0546418, 0.769933, 0.769942, 0.230058
1.0625, 0.167857, -0.0462354, 0.769478, 0.769487, 0.230513
1.07143, 0.172566, -0.0378289, 0.76903, 0.769039, 0.230961
1.08036, 0.177147, -0.0294225, 0.768587, 0.768596, 0.231404
1.08929, 0.181606, -0.0210161, 0.768151, 0.768159, 0.231841
1.09821, 0.185947, -0.0126096, 0.76772, 0.767728, 0.232272
1.10714, 0.190175, -0.00420322, 0.767294, 0.767303, 0.232697
1.11607, 0.194293, 0.00420322, 0.766874, 0.766882, 0.233118
1.125, 0.198307, 0.0126096, 0.766459, 0.766467, 0.233533
1.13393, 0.20222, 0.0210161, 0.766048, 0.766056, 0.233944
1.14286, 0.206035, 0.0294225, 0.765643, 0.765651, 0.234349
1.15179, 0.209756, 0.0378289, 0.765242, 0.76525, 0.23475
1.16071, 0.213385, 0.0462354, 0.764845, 0.764853, 0.235147
1.16964, 0.216926, 0.0546418, 0.764453, 0.764461, 0.235539
1.17857, 0.220381, 0.0630482, 0.764065, 0.764073, 0.235927
1.1875, 0.223754, 0.0714547, 0.763681, 0.763689, 0.236311
1.19643, 0.227046, 0.0798611, 0.763302, 0.763309, 0.236691
1.20536, 0.23026, 0.0882675, 0.762926, 0.762934, 0.237066
1.21429, 0.233399, 0.096674, 0.762554, 0.762562, 0.237438
1.22321, 0.236464, 0.10508, 0.762186, 0.762194, 0.237806
1.23214, 0.239457, 0.113487, 0.761822, 0.761829, 0.238171
1.24107, 0.242381, 0.121893, 0.761461, 0.761468, 0.238532
1.25, 0.21006, 0.117186, 0.761333, 0.761337, 0.238663
1.25909, 0.177203, 0.108779, 0.761117, 0.761122, 0.238878
1.26818, 0.15013, 0.100373, 0.760861, 0.760866, 0.239134
1.27727, 0.126745, 0.0919664, 0.760598, 0.760603, 0.239397
1.28636, 0.10606, 0.0835599, 0.760337, 0.760342, 0.239658
1.29545, 0.0874554, 0.0751535, 0.760083, 0.760088, 0.239912
1.30455, 0.0705144, 0.0667471, 0.759835, 0.75984, 0.24016
1.31364, 0.0549414, 0.0583406, 0.759595, 0.7596, 0.2404
1.32273, 0.0405171, 0.0499342, 0.759362, 0.759366, 0.240634
1.33182, 0.0270743, 0.0415278, 0.759134, 0.759139, 0.240861
1.34091, 0.0144818, 0.0331213, 0.758912, 0.758917, 0.241083
1.35, 0.00263463, 0.0247149, 0.758695, 0.758699, 0.241301
1.35909, -0.00855268, 0.0163085, 0.758483, 0.758487, 0.241513
1.36818, -0.0191508, 0.00790205, 0.758274, 0.758278, 0.241722
1.37727, -0.0292191, -0.000504386, 0.758069, 0.758073, 0.241927
1.38636, -0.0388076, -0.00891082, 0.757867, 0.757871, 0.242129
1.39545, -0.0479593, -0.0173172, 0.757668, 0.757672, 0.242328
1.40455, -0.0567112, -0.0257237, 0.757472, 0.757476, 0.242524
1.41364, -0.0650955, -0.0341301, 0.757278, 0.757282, 0.242718
1.42273, -0.0731405, -0.0425365, 0.757086, 0.75709, 0.24291
1.43182, -0.080871, -0.050943, 0.756896, 0.756899, 0.243101
1.44091, -0.0883092, -0.0593494, 0.756707, 0.756711, 0.243289
1.45, -0.0954745, -0.0677558, 0.75652, 0.756524, 0.243476
1.45909, -0.102385, -0.0761623, 0.756335, 0.756338, 0.243662
1.46818, -0.109056, -0.0845687, 0.75615, 0.756154, 0.243846
1.47727, -0.115501, -0.0929751, 0.755967, 0.75597, 0.24403
1.48636, -0.121735, -0.101382, 0.755784, 0.755788, 0.244212
1.49545, -0.127769, -0.109788, 0.755603, 0.755606, 0.244394
1.50455, -0.133613, -0.118194, 0.755422, 0.755425, 0.244575
1.51364, -0.139277, -0.126601, 0.755242, 0.755245, 0.244755
1.52273, -0.14477, -0.135007, 0.755062, 0.755066, 0.244934
1.53182, -0.150101, -0.143414, 0.754883, 0.754887, 0.245113
1.54091, -0.155278, -0.15182, 0.754705, 0.754708, 0.245292
1.55, -0.160307, -0.160227, 0.754527, 0.75453, 0.24547
1.55909, -0.165194, -0.168633, 0.754349, 0.754353, 0.245647
1.56818, -0.169947, -0.177039, 0.754172, 0.754176, 0.245824
1.57727, -0.174571, -0.185446, 0.753995, 0.753999, 0.246001
1.58636, -0.179071, -0.193852, 0.753819, 0.753822, 0.246178
1.59545, -0.183451, -0.202259, 0.753643, 0.753646, 0.246354
1.60455, -0.187717, -0.210665, 0.753467, 0.75347, 0.24653
1.61364, -0.191873, -0.219072, 0.753291, 0.753295, 0.246705
1.62273, -0.195923, -0.227478, 0.753116, 0.753119, 0.246881
1.63182, -0.199871, -0.235884, 0.75294, 0.752944, 0.247056
1.64091, -0.203721, -0.244291, 0.752765, 0.752769, 0.247231
1.65, -0.207475, -0.252697, 0.75259, 0.752594, 0.247406
1.65909, -0.211136, -0.261104, 0.752416, 0.752419, 0.247581
1.66818, -0.214709, -0.26951, 0.752241, 0.752245, 0.247755
1.67727, -0.218196, -0.277917, 0.752067, 0.75207, 0.24793
1.68636, -0.221599, -0.286323, 0.751893, 0.751896, 0.248104
1.69545, -0.224922, -0.294729, 0.751719, 0.751722, 0.248278
1.70455, -0.228165, -0.303136, 0.751545, 0.751549, 0.248451
1.71364, -0.231333, -0.311542, 0.751371, 0.751375, 0.248625
1.72273, -0.234426, -0.319949, 0.751198, 0.751201, 0.248799
1.73182, -0.237448, -0.328355, 0.751025, 0.751028, 0.248972
1.74091, -0.240399, -0.336762, 0.750852, 0.750855, 0.249145
1.75, -0.239454, -0.343823, 0.750696, 0.750696, 0.249304
1.75877, -0.199403, -0.335417, 0.750665, 0.750666, 0.249334
1.76754, -0.168863, -0.32701, 0.750602, 0.750603, 0.249397
1.77632, -0.143109, -0.318604, 0.75053, 0.750532, 0.249468
1.78509, -0.120681, -0.310197, 0.750457, 0.750459, 0.249541
1.79386, -0.100729, -0.301791, 0.750384, 0.750385, 0.249615
1.80263, -0.0827106, -0.293384, 0.750311, 0.750312, 0.249688
1.8114, -0.0662522, -0.284978, 0.750238, 0.750239, 0.249761
1.82018, -0.0510854, -0.276572, 0.750165, 0.750166, 0.249834
1.82895, -0.0370094, -0.268165, 0.750092, 0.750093, 0.249907
1.83772, -0.0238694, -0.259759, 0.750019, 0.75002, 0.24998
1.84649, -0.0115434, -0.251352, 0.749945, 0.749947, 0.250053
1.85526, 6.69004e-05, -0.242946, 0.749871, 0.749873, 0.250127
1.86404, 0.0110418, -0.234539, 0.749797, 0.749798, 0.250202
1.87281, 0.0214481, -0.226133, 0.749721, 0.749722, 0.250278
1.88158, 0.0313419, -0.217727, 0.749644, 0.749646, 0.250354
1.89035, 0.040771, -0.20932, 0.749567, 0.749568, 0.250432
1.89912, 0.0497761, -0.200914, 0.749488, 0.749489, 0.250511
1.90789, 0.0583928, -0.192507, 0.749408, 0.749409, 0.250591
1.91667, 0.0666519, -0.184101, 0.749327, 0.749328, 0.250672
1.92544, 0.0745804, -0.175694, 0.749244, 0.749246, 0.250754
1.93421, 0.0822023, -0.167288, 0.749161, 0.749162, 0.250838
1.94298, 0.0895388, -0.158882, 0.749076, 0.749077, 0.250923
1.95175, 0.0966088, -0.150475, 0.748989, 0.748991, 0.251009
1.96053, 0.103429, -0.142069, 0.748902, 0.748903, 0.251097
1.9693, 0.110016, -0.133662, 0.748813, 0.748814, 0.251186
1.97807, 0.116382, -0.125256, 0.748722, 0.748724, 0.251276
1.98684, 0.12254, -0.116849, 0.748631, 0.748632, 0.251368
1.99561, 0.128502, -0.108443, 0.748538, 0.748539, 0.251461
2.00439, 0.134278, -0.100037, 0.748443, 0.748445, 0.251555
2.01316, 0.139878, -0.0916301, 0.748348, 0.748349, 0.251651
2.02193, 0.14531, -0.0832237, 0.748251, 0.748253, 0.251747
2.0307, 0.150583, -0.0748172, 0.748152, 0.748154, 0.251846
2.03947, 0.155703, -0.0664108, 0.748053, 0.748055, 0.251945
2.04825, 0.160679, -0.0580044, 0.747952, 0.747954, 0.252046
2.05702, 0.165516, -0.0495979, 0.74785, 0.747852, 0.252148
2.06579, 0.17022, -0.0411915, 0.747747, 0.747749, 0.252251
2.07456, 0.174797, -0.0327851, 0.747642, 0.747644, 0.252356
2.08333, 0.179252, -0.0243787, 0.747537, 0.747539, 0.252461
2.09211, 0.183589, -0.0159722, 0.74743, 0.747432, 0.252568
2.10088, 0.187814, -0.00756579, 0.747322, 0.747324, 0.252676
2.10965, 0.191931, 0.000840643, 0.747213, 0.747215, 0.252785
2.11842, 0.195943, 0.00924707, 0.747103, 0.747105, 0.252895
2.12719, 0.199854, 0.0176535, 0.746992, 0.746994, 0.253006
2.13596, 0.203668, 0.0260599, 0.746879, 0.746882, 0.253118
2.14474, 0.207388, 0.0344664, 0.746766, 0.746769, 0.253231
2.15351, 0.211018, 0.0428728, 0.746652, 0.746654, 0.253346
2.16228, 0.214559, 0.0512792, 0.746537, 0.746539, 0.253461
2.17105, 0.218016, 0.0596857, 0.746421, 0.746423, 0.253577
2.17982, 0.22139, 0.0680921, 0.746304, 0.746306, 0.253694
2.1886, 0.224684, 0.0764985, 0.746186, 0.746189, 0.253811
2.19737, 0.227901, 0.084905, 0.746068, 0.74607, 0.25393
2.20614, 0.231042, 0.0933114, 0.745948, 0.745951, 0.254049
2.21491, 0.23411, 0.101718, 0.745828, 0.745831, 0.254169
2.22368, 0.237108, 0.110124, 0.745707, 0.74571, 0.25429
2.23246, 0.240036, 0.118531, 0.745585, 0.745588, 0.254412
2.24123, 0.242897, 0.126937, 0.745463, 0.745465, 0.254535
2.25, 0.203419, 0.119203, 0.745454, 0.745455, 0.254545
2.25893, 0.172123, 0.110797, 0.745437, 0.745438, 0.254562
2.26786, 0.145886, 0.10239, 0.745417, 0.745418, 0.254582
2.27679, 0.123119, 0.0939839, 0.745396, 0.745396, 0.254604
2.28571, 0.102917, 0.0855775, 0.745372, 0.745373, 0.254627
2.29464, 0.0847058, 0.077171, 0.745348, 0.745348, 0.254652
2.30357, 0.0680946, 0.0687646, 0.745322, 0.745322, 0.254678
2.3125, 0.0528037, 0.0603582, 0.745294, 0.745295, 0.254705
2.32143, 0.038625, 0.0519517, 0.745265, 0.745265, 0.254735
2.33036, 0.0253988, 0.0435453, 0.745233, 0.745234, 0.254766
2.33929, 0.0129995, 0.0351389, 0.7452, 0.7452, 0.2548
2.34821, 0.00132632, 0.0267325, 0.745164, 0.745165, 0.254835
2.35714, -0.00970318, 0.018326, 0.745127, 0.745128, 0.254872
2.36607, -0.0201572, 0.00991959, 0.745087, 0.745088, 0.254912
2.375, -0.0300931, 0.00151316, 0.745046, 0.745046, 0.254954
2.38393, -0.0395595, -0.00689327, 0.745002, 0.745003, 0.254997
2.39286, -0.048598, -0.0152997, 0.744956, 0.744957, 0.255043
2.40179, -0.0572446, -0.0237061, 0.744907, 0.744908, 0.255092
2.41071, -0.0655306, -0.0321126, 0.744857, 0.744858, 0.255142
2.41964, -0.0734836, -0.040519, 0.744805, 0.744806, 0.255194
2.42857, -0.0811277, -0.0489254, 0.74475, 0.744751, 0.255249
2.4375, -0.0884846, -0.0573319, 0.744693, 0.744695, 0.255305
2.44643, -0.0955733, -0.0657383, 0.744635, 0.744636, 0.255364
2.45536, -0.102411, -0.0741447, 0.744574, 0.744575, 0.255425
2.46429, -0.109014, -0.0825512, 0.744511, 0.744513, 0.255487
2.47321, -0.115395, -0.0909576, 0.744447, 0.744448, 0.255552
2.48214, -0.121567, -0.099364, 0.74438, 0.744381, 0.255619
2.49107, -0.127542, -0.10777, 0.744311, 0.744313, 0.255687
2.5, -0.13333, -0.116177, 0.744241, 0.744242, 0.255758
2.50893, -0.138941, -0.124583, 0.744168, 0.74417, 0.25583
2.51786, -0.144384, -0.13299, 0.744094, 0.744096, 0.255904
2.52679, -0.149667, -0.141396, 0.744018, 0.74402, 0.25598
2.53571, -0.154798, -0.149803, 0.743941, 0.743942, 0.256058
2.54464, -0.159783, -0.158209, 0.743861, 0.743863, 0.256137
2.55357, -0.164629, -0.166615, 0.74378, 0.743782, 0.256218
2.5625, -0.169342, -0.175022, 0.743697, 0.743699, 0.256301
2.57143, -0.173927, -0.183428, 0.743613, 0.743615, 0.256385
2.58036, -0.17839, -0.191835, 0.743527, 0.743529, 0.256471
2.58929, -0.182736, -0.200241, 0.743439, 0.743441, 0.256559
2.59821, -0.186969, -0.208648, 0.743351, 0.743352, 0.256648
2.60714, -0.191093, -0.217054, 0.74326, 0.743262, 0.256738
2.61607, -0.195112, -0.22546, 0.743168, 0.74317, 0.25683
2.625, -0.199031, -0.233867, 0.743075, 0.743077, 0.256923
2.63393, -0.202852, -0.242273, 0.74298, 0.742982, 0.257018
2.64286, -0.206579, -0.25068, 0.742884, 0.742886, 0.257114
2.65179, -0.210216, -0.259086, 0.742787, 0.742789, 0.257211
2.66071, -0.213764, -0.267493, 0.742689, 0.742691, 0.257309
2.66964, -0.217228, -0.275899, 0.742589, 0.742591, 0.257409
2.67857, -0.220609, -0.284306, 0.742488, 0.74249, 0.25751
2.6875, -0.22391, -0.292712, 0.742386, 0.742388, 0.257612
2.69643, -0.227133, -0.301118, 0.742283, 0.742285, 0.257715
2.70536, -0.230281, -0.309525, 0.742179, 0.742181, 0.257819
2.71429, -0.233357, -0.317931, 0.742074, 0.742076, 0.257924
2.72321, -0.236361, -0.326338, 0.741967, 0.741969, 0.258031
2.73214, -0.239296, -0.334744, 0.74186, 0.741862, 0.258138
2.74107, -0.242163, -0.343151, 0.741752, 0.741754, 0.258246
2.75, -0.213415, -0.339788, 0.74172, 0.74172, 0.25828
2.75877, -0.180123, -0.331382, 0.741716, 0.741716, 0.258284
2.76754, -0.152932, -0.322975, 0.74171, 0.74171, 0.25829
2.77632, -0.129497, -0.314569, 0.741702, 0.741702, 0.258298
2.78509, -0.108798, -0.306162, 0.741693, 0.741693, 0.258307
2.79386, -0.0901989, -0.297756, 0.741682, 0.741682, 0.258318
2.80263, -0.0732766, -0.289349, 0.741669, 0.74167, 0.25833
2.8114, -0.0577297, -0.280943, 0.741654, 0.741654, 0.258346
2.82018, -0.0433364, -0.272537, 0.741637, 0.741637, 0.258363
2.82895, -0.0299274, -0.26413, 0.741617, 0.741618, 0.258382
2.83772, -0.0173703, -0.255724, 0.741595, 0.741596, 0.258404
2.84649, -0.00555936, -0.247317, 0.741571, 0.741571, 0.258429
2.85526, 0.00559159, -0.238911, 0.741544, 0.741545, 0.258455
2.86404, 0.0161536, -0.230504, 0.741515, 0.741515, 0.258485
2.87281, 0.0261862, -0.222098, 0.741483, 0.741484, 0.258516
2.88158, 0.0357398, -0.213691, 0.741449, 0.74145, 0.25855
2.89035, 0.0448574, -0.205285, 0.741412, 0.741413, 0.258587
2.89912, 0.0535762, -0.196879, 0.741373, 0.741374, 0.258626
2.90789, 0.0619284, -0.188472, 0.741332, 0.741333, 0.258667
2.91667, 0.0699423, -0.180066, 0.741288, 0.741289, 0.258711
2.92544, 0.0776428, -0.171659, 0.741242, 0.741243, 0.258757
2.93421, 0.0850521, -0.163253, 0.741194, 0.741195, 0.258805
2.94298, 0.0921896, -0.154846, 0.741143, 0.741144, 0.258856
2.95175, 0.0990732, -0.14644, 0.74109, 0.741091, 0.258909
2.96053, 0.105718, -0.138034, 0.741035, 0.741036, 0.258964
2.9693, 0.11214, -0.129627, 0.740978, 0.740979, 0.259021
2.97807, 0.11835, -0.121221, 0.740919, 0.74092, 0.25908
2.98684, 0.124361, -0.112814, 0.740857, 0.740858, 0.259142
2.99561, 0.130184, -0.104408, 0.740794, 0.740795, 0.259205
3.00439, 0.135828, -0.0960014, 0.740728, 0.740729, 0.259271
3.01316, 0.141302, -0.087595, 0.740661, 0.740662, 0.259338
3.02193, 0.146615, -0.0791886, 0.740591, 0.740593, 0.259407
3.0307, 0.151774, -0.0707822, 0.74052, 0.740522, 0.259478
3.03947, 0.156787, -0.0623757, 0.740447, 0.740448, 0.259552
3.04825, 0.161659, -0.0539693, 0.740372, 0.740374, 0.259626
3.05702, 0.166397, -0.0455629, 0.740295, 0.740297, 0.259703
3.06579, 0.171007, -0.0371564, 0.740217, 0.740219, 0.259781
3.07456, 0.175494, -0.02875, 0.740137, 0.740139, 0.259861
3.08333, 0.179863, -0.0203436, 0.740055, 0.740057, 0.259943
3.09211, 0.184119, -0.0119371, 0.739972, 0.739974, 0.260026
3.10088, 0.188265, -0.0035307, 0.739887, 0.739889, 0.260111
3.10965, 0.192306, 0.00487573, 0.739801, 0.739802, 0.260198
3.11842, 0.196245, 0.0132822, 0.739713, 0.739715, 0.260285
3.12719, 0.200087, 0.0216886, 0.739623, 0.739625, 0.260375
3.13596, 0.203834, 0.030095, 0.739533, 0.739535, 0.260465
3.14474, 0.20749, 0.0385015, 0.739441, 0.739442, 0.260558
3.15351, 0.211058, 0.0469079, 0.739347, 0.739349, 0.260651
3.16228, 0.214541, 0.0553143, 0.739252, 0.739254, 0.260746
3.17105, 0.21794, 0.0637207, 0.739156, 0.739158, 0.260842
3.17982, 0.22126, 0.0721272, 0.739059, 0.739061, 0.260939
3.1886, 0.224502, 0.0805336, 0.738961, 0.738963, 0.261037
3.19737, 0.227668, 0.08894, 0.738861, 0.738863, 0.261137
3.20614, 0.230761, 0.0973465, 0.73876, 0.738762, 0.261238
3.21491, 0.233783, 0.105753, 0.738658, 0.73866, 0.26134
3.22368, 0.236735, 0.114159, 0.738556, 0.738558, 0.261442
3.23246, 0.23962, 0.122566, 0.738452, 0.738454, 0.261546
3.24123, 0.24244, 0.130972, 0.738347, 0.738349, 0.261651
3.25, 0.210616, 0.126265, 0.738325, 0.738325, 0.261675
3.25877, 0.178278, 0.117858, 0.738324, 0.738324, 0.261676
3.26754, 0.151601, 0.109452, 0.738321, 0.738321, 0.261679
3.27632, 0.128539, 0.101045, 0.738317, 0.738317, 0.261683
3.28509, 0.108126, 0.0926389, 0.738311, 0.738312, 0.261688
3.29386, 0.0897585, 0.0842324, 0.738304, 0.738304, 0.261696
3.30263, 0.0730271, 0.075826, 0.738294, 0.738294, 0.261706
3.3114, 0.0576418, 0.0674196, 0.738282, 0.738283, 0.261717
3.32018, 0.0433876, 0.0590131, 0.738268, 0.738268, 0.261732
3.32895, 0.0301, 0.0506067, 0.738251, 0.738252, 0.261748
3.33772, 0.0176501, 0.0422003, 0.738232, 0.738232, 0.261768
3.34649, 0.00593473, 0.0337939, 0.73821, 0.738211, 0.261789
3.35526, -0.00513035, 0.0253874, 0.738186, 0.738186, 0.261814
3.36404, -0.0156147, 0.016981, 0.738159, 0.73816, 0.26184
3.37281, -0.0255767, 0.00857456, 0.73813, 0.73813, 0.26187
3.38158, -0.0350656, 0.000168129, 0.738098, 0.738099, 0.261901
3.39035, -0.0441239, -0.0082383, 0.738064, 0.738064, 0.261936
3.39912, -0.052788, -0.0166447, 0.738027, 0.738028, 0.261972
3.40789, -0.0610897, -0.0250512, 0.737988, 0.737988, 0.262012
3.41667, -0.0690567, -0.0334576, 0.737946, 0.737947, 0.262053
3.42544, -0.0767137, -0.041864, 0.737902, 0.737903, 0.262097
3.43421, -0.0840823, -0.0502705, 0.737856, 0.737857, 0.262143
3.44298, -0.091182, -0.0586769, 0.737807, 0.737808, 0.262192
3.45175, -0.0980301, -0.0670833, 0.737756, 0.737757, 0.262243
3.46053, -0.104642, -0.0754898, 0.737703, 0.737704, 0.262296
3.4693, -0.111032, -0.0838962, 0.737647, 0.737649, 0.262351
3.47807, -0.117214, -0.0923026, 0.73759, 0.737591, 0.262409
3.48684, -0.123197, -0.100709, 0.73753, 0.737531, 0.262469
3.49561, -0.128994, -0.109115, 0.737468, 0.73747, 0.26253
3.50439, -0.134614, -0.117522, 0.737405, 0.737406, 0.262594
3.51316, -0.140065, -0.125928, 0.737339, 0.73734, 0.26266
3.52193, -0.145357, -0.134335, 0.737271, 0.737273, 0.262727
3.5307, -0.150496, -0.142741, 0.737202, 0.737203, 0.262797
3.53947, -0.155489, -0.151148, 0.73713, 0.737132, 0.262868
3.54825, -0.160344, -0.159554, 0.737057, 0.737058, 0.262942
