Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
1.04487, 0.131696, -0.0371564, 0.788806, 0.788824, 0.211176
1.05769, 0.138136, -0.02875, 0.78794, 0.787957, 0.212043
1.07051, 0.144353, -0.0203436, 0.787092, 0.787109, 0.212891
1.08333, 0.150359, -0.0119371, 0.786262, 0.786279, 0.213721
1.09615, 0.156167, -0.0035307, 0.785449, 0.785465, 0.214535
1.10897, 0.161787, 0.00487573, 0.784652, 0.784668, 0.215332
1.12179, 0.167228, 0.0132822, 0.783871, 0.783887, 0.216113
1.13462, 0.172499, 0.0216886, 0.783105, 0.78312, 0.21688
1.14744, 0.177609, 0.030095, 0.782353, 0.782368, 0.217632
1.16026, 0.182564, 0.0385015, 0.781615, 0.781629, 0.218371
1.17308, 0.187373, 0.0469079, 0.78089, 0.780904, 0.219096
1.1859, 0.192041, 0.0553143, 0.780177, 0.780191, 0.219809
1.19872, 0.196575, 0.0637207, 0.779477, 0.779491, 0.220509
1.21154, 0.200979, 0.0721272, 0.778789, 0.778803, 0.221197
1.22436, 0.20526, 0.0805336, 0.778112, 0.778126, 0.221874
1.23718, 0.209421, 0.08894, 0.777447, 0.77746, 0.22254
1.25, 0.180752, 0.0855775, 0.777161, 0.777168, 0.222832
1.26282, 0.147267, 0.077171, 0.776682, 0.776693, 0.223307
1.27564, 0.12002, 0.0687646, 0.776098, 0.77611, 0.22389
1.28846, 0.0965964, 0.0603582, 0.775495, 0.775507, 0.224493
1.30128, 0.0759472, 0.0519517, 0.774899, 0.774911, 0.225089
1.3141, 0.0574236, 0.0435453, 0.774319, 0.77433, 0.22567
1.32692, 0.0405927, 0.0351389, 0.773757, 0.773768, 0.226232
1.33974, 0.0251488, 0.0267325, 0.773215, 0.773226, 0.226774
1.35256, 0.0108669, 0.018326, 0.772691, 0.772701, 0.227299
1.36538, -0.00242419, 0.00991959, 0.772184, 0.772194, 0.227806
1.37821, -0.0148582, 0.00151316, 0.771694, 0.771703, 0.228297
1.39103, -0.026542, -0.00689327, 0.771218, 0.771228, 0.228772
1.40385, -0.0375622, -0.0152997, 0.770756, 0.770766, 0.229234
1.41667, -0.0479904, -0.0237061, 0.770307, 0.770316, 0.229684
1.42949, -0.0578866, -0.0321126, 0.76987, 0.769879, 0.230121
1.44231, -0.0673013, -0.040519, 0.769444, 0.769453, 0.230547
1.45513, -0.0762779, -0.0489254, 0.769028, 0.769036, 0.230964
1.46795, -0.0848536, -0.0573319, 0.768621, 0.76863, 0.23137
1.48077, -0.0930608, -0.0657383, 0.768224, 0.768232, 0.231768
1.49359, -0.100928, -0.0741447, 0.767834, 0.767842, 0.232158
1.50641, -0.10848, -0.0825512, 0.767452, 0.76746, 0.23254
1.51923, -0.115739, -0.0909576, 0.767077, 0.767085, 0.232915
1.53205, -0.122725, -0.099364, 0.76671, 0.766717, 0.233283
1.54487, -0.129455, -0.10777, 0.766348, 0.766355, 0.233645
1.55769, -0.135945, -0.116177, 0.765992, 0.765999, 0.234001
1.57051, -0.14221, -0.124583, 0.765642, 0.765649, 0.234351
1.58333, -0.148262, -0.13299, 0.765298, 0.765305, 0.234695
1.59615, -0.154113, -0.141396, 0.764958, 0.764965, 0.235035
1.60897, -0.159775, -0.149803, 0.764624, 0.76463, 0.23537
1.62179, -0.165256, -0.158209, 0.764294, 0.7643, 0.2357
1.63462, -0.170566, -0.166615, 0.763968, 0.763975, 0.236025
1.64744, -0.175713, -0.175022, 0.763647, 0.763653, 0.236347
1.66026, -0.180704, -0.183428, 0.763329, 0.763336, 0.236664
1.67308, -0.185548, -0.191835, 0.763016, 0.763022, 0.236978
1.6859, -0.19025, -0.200241, 0.762706, 0.762712, 0.237288
1.69872, -0.194816, -0.208648, 0.762399, 0.762405, 0.237595
1.71154, -0.199252, -0.217054, 0.762096, 0.762102, 0.237898
1.72436, -0.203563, -0.22546, 0.761797, 0.761803, 0.238197
1.73718, -0.207755, -0.233867, 0.7615, 0.761506, 0.238494
1.75, -0.197196, -0.237229, 0.761298, 0.761298, 0.238702
1.7625, -0.159661, -0.228823, 0.761163, 0.761167, 0.238833
1.775, -0.130476, -0.220417, 0.760956, 0.76096, 0.23904
1.7875, -0.105724, -0.21201, 0.760732, 0.760736, 0.239264
1.8, -0.0840954, -0.203604, 0.760507, 0.760511, 0.239489
1.8125, -0.0648134, -0.195197, 0.760286, 0.76029, 0.23971
1.825, -0.0473746, -0.186791, 0.76007, 0.760074, 0.239926
1.8375, -0.0314305, -0.178384, 0.759859, 0.759863, 0.240137
1.85, -0.0167285, -0.169978, 0.759655, 0.759659, 0.240341
1.8625, -0.00307869, -0.161572, 0.759455, 0.759459, 0.240541
1.875, 0.0096659, -0.153165, 0.75926, 0.759264, 0.240736
1.8875, 0.0216216, -0.144759, 0.759069, 0.759072, 0.240928
1.9, 0.0328822, -0.136352, 0.758881, 0.758885, 0.241115
1.9125, 0.0435247, -0.127946, 0.758697, 0.758701, 0.241299
1.925, 0.0536134, -0.119539, 0.758517, 0.75852, 0.24148
1.9375, 0.0632021, -0.111133, 0.758338, 0.758342, 0.241658
1.95, 0.0723369, -0.102727, 0.758162, 0.758166, 0.241834
1.9625, 0.0810572, -0.0943202, 0.757988, 0.757992, 0.242008
1.975, 0.0893971, -0.0859137, 0.757816, 0.757819, 0.242181
1.9875, 0.0973866, -0.0775073, 0.757646, 0.757649, 0.242351
2, 0.105052, -0.0691009, 0.757477, 0.75748, 0.24252
2.0125, 0.112416, -0.0606944, 0.757309, 0.757312, 0.242688
2.025, 0.1195, -0.052288, 0.757142, 0.757146, 0.242854
2.0375, 0.126321, -0.0438816, 0.756977, 0.75698, 0.24302
2.05, 0.132897, -0.0354751, 0.756812, 0.756816, 0.243184
2.0625, 0.139242, -0.0270687, 0.756648, 0.756652, 0.243348
2.075, 0.14537, -0.0186623, 0.756485, 0.756489, 0.243511
2.0875, 0.151293, -0.0102558, 0.756323, 0.756326, 0.243674
2.1, 0.157022, -0.00184941, 0.756161, 0.756164, 0.243836
2.1125, 0.162568, 0.00655702, 0.756, 0.756003, 0.243997
2.125, 0.167938, 0.0149634, 0.755839, 0.755842, 0.244158
2.1375, 0.173143, 0.0233699, 0.755679, 0.755682, 0.244318
2.15, 0.17819, 0.0317763, 0.755519, 0.755522, 0.244478
2.1625, 0.183086, 0.0401827, 0.755359, 0.755362, 0.244638
2.175, 0.187838, 0.0485892, 0.755199, 0.755203, 0.244797
2.1875, 0.192453, 0.0569956, 0.75504, 0.755044, 0.244956
2.2, 0.196935, 0.065402, 0.754881, 0.754885, 0.245115
2.2125, 0.201291, 0.0738085, 0.754723, 0.754726, 0.245274
2.225, 0.205525, 0.0822149, 0.754564, 0.754568, 0.245432
2.2375, 0.209643, 0.0906213, 0.754406, 0.754409, 0.245591
2.25, 0.17835, 0.08625, 0.754356, 0.754357, 0.245643
2.26282, 0.145386, 0.0778436, 0.754288, 0.75429, 0.24571
2.27564, 0.118406, 0.0694371, 0.754207, 0.754208, 0.245792
2.28846, 0.0951828, 0.0610307, 0.754121, 0.754123, 0.245877
2.30128, 0.074692, 0.0526243, 0.754036, 0.754038, 0.245962
2.3141, 0.0562986, 0.0442178, 0.753951, 0.753952, 0.246048
2.32692, 0.0395777, 0.0358114, 0.753866, 0.753868, 0.246132
2.33974, 0.0242289, 0.027405, 0.753783, 0.753784, 0.246216
2.35256, 0.0100306, 0.0189985, 0.753699, 0.753701, 0.246299
2.36538, -0.00318615, 0.0105921, 0.753616, 0.753618, 0.246382
2.37821, -0.0155533, 0.00218567, 0.753534, 0.753535, 0.246465
2.39103, -0.0271762, -0.00622076, 0.753451, 0.753452, 0.246548
2.40385, -0.0381408, -0.0146272, 0.753367, 0.753369, 0.246631
2.41667, -0.0485179, -0.0230336, 0.753284, 0.753285, 0.246715
2.42949, -0.0583667, -0.0314401, 0.7532, 0.753201, 0.246799
2.44231, -0.0677374, -0.0398465, 0.753115, 0.753116, 0.246884
2.45513, -0.0766728, -0.0482529, 0.753029, 0.753031, 0.246969
2.46795, -0.08521, -0.0566593, 0.752943, 0.752945, 0.247055
2.48077, -0.093381, -0.0650658, 0.752856, 0.752858, 0.247142
2.49359, -0.101214, -0.0734722, 0.752768, 0.752769, 0.247231
2.50641, -0.108734, -0.0818786, 0.752679, 0.75268, 0.24732
2.51923, -0.115962, -0.0902851, 0.752589, 0.752591, 0.247409
2.53205, -0.122919, -0.0986915, 0.752498, 0.7525, 0.2475
2.54487, -0.129622, -0.107098, 0.752406, 0.752408, 0.247592
2.55769, -0.136086, -0.115504, 0.752313, 0.752315, 0.247685
2.57051, -0.142326, -0.123911, 0.752219, 0.752221, 0.247779
2.58333, -0.148354, -0.132317, 0.752124, 0.752126, 0.247874
2.59615, -0.154183, -0.140724, 0.752028, 0.75203, 0.24797
2.60897, -0.159822, -0.14913, 0.75193, 0.751932, 0.248068
2.62179, -0.165282, -0.157537, 0.751832, 0.751834, 0.248166
2.63462, -0.170572, -0.165943, 0.751733, 0.751735, 0.248265
2.64744, -0.1757, -0.174349, 0.751633, 0.751635, 0.248365
2.66026, -0.180674, -0.182756, 0.751532, 0.751534, 0.248466
2.67308, -0.1855, -0.191162, 0.751429, 0.751432, 0.248568
2.6859, -0.190185, -0.199569, 0.751326, 0.751328, 0.248672
2.69872, -0.194735, -0.207975, 0.751222, 0.751224, 0.248776
2.71154, -0.199156, -0.216382, 0.751117, 0.751119, 0.248881
2.72436, -0.203452, -0.224788, 0.751011, 0.751013, 0.248987
2.73718, -0.20763, -0.233194, 0.750905, 0.750907, 0.249093
2.75, -0.198999, -0.237229, 0.750827, 0.750827, 0.249173
2.7625, -0.161113, -0.228823, 0.750809, 0.75081, 0.24919
2.775, -0.131792, -0.220417, 0.75078, 0.750781, 0.249219
2.7875, -0.106961, -0.21201, 0.750748, 0.750749, 0.249251
2.8, -0.0852821, -0.203604, 0.750714, 0.750715, 0.249285
2.8125, -0.0659679, -0.195197, 0.750679, 0.75068, 0.24932
2.825, -0.048508, -0.186791, 0.750643, 0.750644, 0.249356
2.8375, -0.0325503, -0.178384, 0.750606, 0.750607, 0.249393
2.85, -0.0178397, -0.169978, 0.750568, 0.750568, 0.249432
2.8625, -0.00418492, -0.161572, 0.750528, 0.750529, 0.249471
2.875, 0.00856204, -0.153165, 0.750487, 0.750488, 0.249512
2.8875, 0.0205182, -0.144759, 0.750444, 0.750445, 0.249555
2.9, 0.0317778, -0.136352, 0.750399, 0.7504, 0.2496
2.9125, 0.0424185, -0.127946, 0.750353, 0.750354, 0.249646
2.925, 0.0525044, -0.119539, 0.750305, 0.750306, 0.249694
2.9375, 0.0620899, -0.111133, 0.750256, 0.750257, 0.249743
2.95, 0.071221, -0.102727, 0.750204, 0.750205, 0.249795
2.9625, 0.0799374, -0.0943202, 0.750151, 0.750152, 0.249848
2.975, 0.0882733, -0.0859137, 0.750096, 0.750097, 0.249903
2.9875, 0.0962587, -0.0775073, 0.750039, 0.75004, 0.24996
3, 0.10392, -0.0691009, 0.74998, 0.749981, 0.250019
3.0125, 0.11128, -0.0606944, 0.74992, 0.749921, 0.250079
3.025, 0.118359, -0.052288, 0.749858, 0.749859, 0.250141
3.0375, 0.125177, -0.0438816, 0.749794, 0.749795, 0.250205
3.05, 0.131749, -0.0354751, 0.749728, 0.749729, 0.250271
3.0625, 0.138091, -0.0270687, 0.74966, 0.749662, 0.250338
3.075, 0.144215, -0.0186623, 0.749591, 0.749592, 0.250408
3.0875, 0.150135, -0.0102558, 0.74952, 0.749522, 0.250478
3.1, 0.155861, -0.00184941, 0.749448, 0.749449, 0.250551
3.1125, 0.161403, 0.00655702, 0.749374, 0.749375, 0.250625
3.125, 0.166771, 0.0149634, 0.749298, 0.7493, 0.2507
3.1375, 0.171974, 0.0233699, 0.749221, 0.749222, 0.250778
3.15, 0.177018, 0.0317763, 0.749142, 0.749144, 0.250856
3.1625, 0.181912, 0.0401827, 0.749062, 0.749064, 0.250936
3.175, 0.186663, 0.0485892, 0.74898, 0.748982, 0.251018
3.1875, 0.191275, 0.0569956, 0.748897, 0.748899, 0.251101
3.2, 0.195756, 0.065402, 0.748813, 0.748815, 0.251185
3.2125, 0.200111, 0.0738085, 0.748727, 0.748729, 0.251271
3.225, 0.204345, 0.0822149, 0.74864, 0.748642, 0.251358
3.2375, 0.208461, 0.0906213, 0.748552, 0.748553, 0.251447
3.25, 0.190591, 0.0912938, 0.748505, 0.748505, 0.251495
3.2625, 0.155101, 0.0828874, 0.748496, 0.748497, 0.251503
3.275, 0.126964, 0.074481, 0.748485, 0.748485, 0.251515
3.2875, 0.102943, 0.0660745, 0.748471, 0.748472, 0.251528
3.3, 0.0818635, 0.0576681, 0.748456, 0.748457, 0.251543
3.3125, 0.063014, 0.0492617, 0.74844, 0.74844, 0.25156
3.325, 0.0459279, 0.0408553, 0.748422, 0.748422, 0.251578
3.3375, 0.0302789, 0.0324488, 0.748402, 0.748402, 0.251598
3.35, 0.0158286, 0.0240424, 0.74838, 0.74838, 0.25162
3.3625, 0.00239697, 0.015636, 0.748355, 0.748356, 0.251644
3.375, -0.0101561, 0.00722953, 0.748329, 0.74833, 0.25167
3.3875, -0.0219419, -0.0011769, 0.748301, 0.748302, 0.251698
3.4, -0.0330506, -0.00958333, 0.74827, 0.748271, 0.251729
3.4125, -0.0435562, -0.0179898, 0.748238, 0.748238, 0.251762
3.425, -0.0535205, -0.0263962, 0.748203, 0.748203, 0.251797
3.4375, -0.0629959, -0.0348026, 0.748166, 0.748166, 0.251834
3.45, -0.0720268, -0.0432091, 0.748126, 0.748127, 0.251873
3.4625, -0.0806514, -0.0516155, 0.748085, 0.748085, 0.251915
3.475, -0.0889031, -0.0600219, 0.748041, 0.748042, 0.251958
3.4875, -0.0968107, -0.0684284, 0.747995, 0.747996, 0.252004
3.5, -0.1044, -0.0768348, 0.747947, 0.747948, 0.252052
3.5125, -0.111693, -0.0852412, 0.747897, 0.747898, 0.252102
3.525, -0.118711, -0.0936476, 0.747845, 0.747846, 0.252154
3.5375, -0.125471, -0.102054, 0.74779, 0.747792, 0.252208
3.55, -0.131989, -0.110461, 0.747734, 0.747735, 0.252265
3.5625, -0.13828, -0.118867, 0.747676, 0.747677, 0.252323
3.575, -0.144356, -0.127273, 0.747616, 0.747617, 0.252383
3.5875, -0.150231, -0.13568, 0.747554, 0.747555, 0.252445
3.6, -0.155915, -0.144086, 0.74749, 0.747491, 0.252509
3.6125, -0.161418, -0.152493, 0.747425, 0.747426, 0.252574
3.625, -0.166748, -0.160899, 0.747357, 0.747359, 0.252641
3.6375, -0.171915, -0.169306, 0.747288, 0.747289, 0.252711
3.65, -0.176927, -0.177712, 0.747217, 0.747219, 0.252781
3.6625, -0.181789, -0.186118, 0.747145, 0.747146, 0.252854
3.675, -0.186509, -0.194525, 0.747071, 0.747072, 0.252928
3.6875, -0.191094, -0.202931, 0.746995, 0.746996, 0.253004
3.7, -0.195548, -0.211338, 0.746918, 0.746919, 0.253081
3.7125, -0.199877, -0.219744, 0.746839, 0.746841, 0.253159
3.725, -0.204086, -0.228151, 0.746759, 0.746761, 0.253239
3.7375, -0.20818, -0.236557, 0.746677, 0.746679, 0.253321
3.75, -0.193963, -0.238575, 0.746628, 0.746628, 0.253372
3.7625, -0.157686, -0.230168, 0.746625, 0.746625, 0.253375
3.775, -0.129185, -0.221762, 0.74662, 0.74662, 0.25338
3.7875, -0.104919, -0.213355, 0.746614, 0.746614, 0.253386
3.8, -0.0836616, -0.204949, 0.746606, 0.746606, 0.253394
3.8125, -0.0646771, -0.196542, 0.746597, 0.746597, 0.253403
3.825, -0.0474845, -0.188136, 0.746585, 0.746585, 0.253415
3.8375, -0.0317491, -0.17973, 0.746572, 0.746572, 0.253428
3.85, -0.0172272, -0.171323, 0.746556, 0.746556, 0.253444
3.8625, -0.00373512, -0.162917, 0.746538, 0.746538, 0.253462
3.875, 0.00886973, -0.15451, 0.746518, 0.746518, 0.253482
3.8875, 0.0207004, -0.146104, 0.746495, 0.746496, 0.253504
3.9, 0.0318484, -0.137697, 0.74647, 0.746471, 0.253529
3.9125, 0.0423888, -0.129291, 0.746443, 0.746443, 0.253557
3.925, 0.0523842, -0.120884, 0.746413, 0.746414, 0.253586
3.9375, 0.0618876, -0.112478, 0.746381, 0.746381, 0.253619
3.95, 0.0709438, -0.104072, 0.746346, 0.746347, 0.253653
3.9625, 0.0795915, -0.0956652, 0.746309, 0.74631, 0.25369
3.975, 0.0878643, -0.0872588, 0.74627, 0.746271, 0.253729
3.9875, 0.0957915, -0.0788523, 0.746229, 0.74623, 0.25377
4, 0.103399, -0.0704459, 0.746185, 0.746186, 0.253814
4.0125, 0.110709, -0.0620395, 0.746139, 0.74614, 0.25386
4.025, 0.117742, -0.053633, 0.746091, 0.746092, 0.253908
4.0375, 0.124517, -0.0452266, 0.746041, 0.746042, 0.253958
4.05, 0.131049, -0.0368202, 0.745989, 0.74599, 0.25401
4.0625, 0.137353, -0.0284137, 0.745934, 0.745936, 0.254064
4.075, 0.143443, -0.0200073, 0.745878, 0.745879, 0.254121
4.0875, 0.14933, -0.0116009, 0.74582, 0.745821, 0.254179
4.1, 0.155025, -0.00319444, 0.745759, 0.745761, 0.254239
4.1125, 0.160539, 0.00521199, 0.745697, 0.745699, 0.254301
4.125, 0.16588, 0.0136184, 0.745633, 0.745635, 0.254365
4.1375, 0.171057, 0.0220248, 0.745568, 0.745569, 0.254431
4.15, 0.176078, 0.0304313, 0.7455, 0.745501, 0.254499
4.1625, 0.18095, 0.0388377, 0.745431, 0.745432, 0.254568
4.175, 0.18568, 0.0472441, 0.74536, 0.745361, 0.254639
4.1875, 0.190273, 0.0556506, 0.745287, 0.745289, 0.254711
4.2, 0.194736, 0.064057, 0.745213, 0.745214, 0.254786
4.2125, 0.199074, 0.0724634, 0.745137, 0.745139, 0.254861
4.225, 0.203292, 0.0808699, 0.74506, 0.745062, 0.254938
4.2375, 0.207394, 0.0892763, 0.744981, 0.744983, 0.255017
4.25, 0.202614, 0.0946564, 0.744917, 0.744917, 0.255083
4.2625, 0.163771, 0.08625, 0.744916, 0.744916, 0.255084
4.275, 0.134022, 0.0778436, 0.744914, 0.744914, 0.255086
4.2875, 0.108925, 0.0694371, 0.744911, 0.744911, 0.255089
4.3, 0.0870662, 0.0610307, 0.744906, 0.744907, 0.255093
4.3125, 0.0676242, 0.0526243, 0.7449, 0.7449, 0.2551
4.325, 0.0500701, 0.0442178, 0.744892, 0.744892, 0.255108
4.3375, 0.0340411, 0.0358114, 0.744881, 0.744881, 0.255119
4.35, 0.0192754, 0.027405, 0.744868, 0.744868, 0.255132
4.3625, 0.00557746, 0.0189985, 0.744853, 0.744853, 0.255147
4.375, -0.00720372, 0.0105921, 0.744835, 0.744836, 0.255164
4.3875, -0.0191872, 0.00218567, 0.744816, 0.744816, 0.255184
4.4, -0.030469, -0.00622076, 0.744793, 0.744794, 0.255206
4.4125, -0.0411276, -0.0146272, 0.744768, 0.744769, 0.255231
4.425, -0.0512282, -0.0230336, 0.744741, 0.744742, 0.255258
4.4375, -0.0608257, -0.0314401, 0.744711, 0.744712, 0.255288
4.45, -0.0699668, -0.0398465, 0.744679, 0.74468, 0.25532
4.4625, -0.0786913, -0.0482529, 0.744645, 0.744645, 0.255355
4.475, -0.0870341, -0.0566593, 0.744608, 0.744608, 0.255392
4.4875, -0.0950251, -0.0650658, 0.744569, 0.744569, 0.255431
4.5, -0.102691, -0.0734722, 0.744527, 0.744528, 0.255472
4.5125, -0.110055, -0.0818786, 0.744483, 0.744484, 0.255516
4.525, -0.117138, -0.0902851, 0.744437, 0.744438, 0.255562
4.5375, -0.123959, -0.0986915, 0.744389, 0.74439, 0.25561
4.55, -0.130534, -0.107098, 0.744339, 0.74434, 0.25566
4.5625, -0.136878, -0.115504, 0.744287, 0.744288, 0.255712
4.575, -0.143005, -0.123911, 0.744232, 0.744233, 0.255767
4.5875, -0.148927, -0.132317, 0.744176, 0.744177, 0.255823
4.6, -0.154655, -0.140724, 0.744118, 0.744119, 0.255881
4.6125, -0.160199, -0.14913, 0.744057, 0.744059, 0.255941
4.625, -0.165569, -0.157537, 0.743995, 0.743996, 0.256004
4.6375, -0.170774, -0.165943, 0.743931, 0.743933, 0.256067
4.65, -0.175821, -0.174349, 0.743865, 0.743867, 0.256133
4.6625, -0.180717, -0.182756, 0.743798, 0.743799, 0.256201
4.675, -0.18547, -0.191162, 0.743729, 0.74373, 0.25627
4.6875, -0.190085, -0.199569, 0.743658, 0.743659, 0.256341
4.7, -0.194569, -0.207975, 0.743585, 0.743587, 0.256413
4.7125, -0.198927, -0.216382, 0.743511, 0.743513, 0.256487
4.725, -0.203163, -0.224788, 0.743436, 0.743437, 0.256563
4.7375, -0.207284, -0.233194, 0.743359, 0.74336, 0.25664
4.75, -0.203488, -0.238911, 0.743295, 0.743295, 0.256705
4.7622, -0.164659, -0.230504, 0.743294, 0.743294, 0.256706
4.77439, -0.134953, -0.222098, 0.743293, 0.743293, 0.256707
4.78659, -0.109889, -0.213691, 0.743291, 0.743291, 0.256709
4.79878, -0.0880596, -0.205285, 0.743287, 0.743287, 0.256713
4.81098, -0.0686425, -0.196879, 0.743281, 0.743282, 0.256718
4.82317, -0.0511103, -0.188472, 0.743274, 0.743274, 0.256726
4.83537, -0.0351009, -0.180066, 0.743264, 0.743264, 0.256736
4.84756, -0.0203529, -0.171659, 0.743252, 0.743253, 0.256747
4.85976, -0.006671, -0.163253, 0.743238, 0.743238, 0.256762
4.87195, 0.00609552, -0.154846, 0.743221, 0.743222, 0.256778
4.88415, 0.0180656, -0.14644, 0.743202, 0.743202, 0.256798
4.89634, 0.029335, -0.138034, 0.74318, 0.743181, 0.256819
4.90854, 0.0399821, -0.129627, 0.743156, 0.743157, 0.256843
4.92073, 0.0500721, -0.121221, 0.74313, 0.74313, 0.25687
4.93293, 0.0596598, -0.112814, 0.743101, 0.743101, 0.256899
4.94512, 0.0687917, -0.104408, 0.743069, 0.74307, 0.25693
4.95732, 0.0775078, -0.0960014, 0.743035, 0.743036, 0.256964
4.96951, 0.0858426, -0.087595, 0.742999, 0.743, 0.257
