Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
0.363043, -0.0641552, 0.0149634, 0.798053, 0.798072, 0.201928
0.367391, -0.0707647, 0.00655702, 0.797155, 0.797173, 0.202827
0.371739, -0.0771705, -0.00184941, 0.796274, 0.796291, 0.203709
0.376087, -0.0833838, -0.0102558, 0.79541, 0.795427, 0.204573
0.380435, -0.0894145, -0.0186623, 0.794562, 0.794579, 0.205421
0.384783, -0.095272, -0.0270687, 0.793729, 0.793746, 0.206254
0.38913, -0.100965, -0.0354751, 0.792911, 0.792927, 0.207073
0.393478, -0.106501, -0.0438816, 0.792107, 0.792123, 0.207877
0.397826, -0.111887, -0.052288, 0.791316, 0.791332, 0.208668
0.402174, -0.11713, -0.0606944, 0.790539, 0.790554, 0.209446
0.406522, -0.122237, -0.0691009, 0.789773, 0.789788, 0.210212
0.41087, -0.127213, -0.0775073, 0.789019, 0.789034, 0.210966
0.415217, -0.132063, -0.0859137, 0.788277, 0.788292, 0.211708
0.419565, -0.136793, -0.0943202, 0.787546, 0.787561, 0.212439
0.423913, -0.141408, -0.102727, 0.786825, 0.78684, 0.21316
0.428261, -0.145911, -0.111133, 0.786115, 0.786129, 0.213871
0.432609, -0.150308, -0.119539, 0.785414, 0.785428, 0.214572
0.436957, -0.154601, -0.127946, 0.784723, 0.784737, 0.215263
0.441304, -0.158795, -0.136352, 0.784042, 0.784055, 0.215945
0.445652, -0.162894, -0.144759, 0.783369, 0.783382, 0.216618
0.45, -0.166899, -0.153165, 0.782705, 0.782718, 0.217282
0.454348, -0.170816, -0.161572, 0.782049, 0.782062, 0.217938
0.458696, -0.174645, -0.169978, 0.781401, 0.781414, 0.218586
0.463043, -0.178391, -0.178384, 0.780762, 0.780775, 0.219225
0.467391, -0.182056, -0.186791, 0.78013, 0.780142, 0.219858
0.471739, -0.185642, -0.195197, 0.779505, 0.779518, 0.220482
0.476087, -0.189152, -0.203604, 0.778888, 0.778901, 0.221099
0.480435, -0.192588, -0.21201, 0.778278, 0.77829, 0.22171
0.484783, -0.195952, -0.220417, 0.777675, 0.777687, 0.222313
0.48913, -0.199247, -0.228823, 0.777079, 0.777091, 0.222909
0.493478, -0.202473, -0.237229, 0.776489, 0.776501, 0.223499
0.497826, -0.205633, -0.245636, 0.775906, 0.775917, 0.224083
0.502174, -0.20873, -0.254042, 0.775329, 0.77534, 0.22466
0.506522, -0.211763, -0.262449, 0.774758, 0.774769, 0.225231
0.51087, -0.214736, -0.270855, 0.774193, 0.774204, 0.225796
0.515217, -0.217649, -0.279262, 0.773634, 0.773645, 0.226355
0.519565, -0.220505, -0.287668, 0.773081, 0.773092, 0.226908
0.523913, -0.223304, -0.296075, 0.772533, 0.772544, 0.227456
0.528261, -0.226047, -0.304481, 0.771991, 0.772002, 0.227998
0.532609, -0.228737, -0.312887, 0.771455, 0.771465, 0.228535
0.536957, -0.231375, -0.321294, 0.770923, 0.770934, 0.229066
0.541304, -0.233961, -0.3297, 0.770397, 0.770408, 0.229592
0.545652, -0.236497, -0.338107, 0.769877, 0.769887, 0.230113
0.55, -0.238984, -0.346513, 0.769361, 0.769371, 0.230629
0.554348, -0.241423, -0.35492, 0.76885, 0.76886, 0.23114
0.558696, -0.243815, -0.363326, 0.768344, 0.768355, 0.231645
0.563043, -0.246161, -0.371732, 0.767843, 0.767853, 0.232147
0.567391, -0.248462, -0.380139, 0.767347, 0.767357, 0.232643
0.571739, -0.250719, -0.388545, 0.766856, 0.766866, 0.233134
0.576087, -0.252924, -0.396952, 0.766371, 0.76638, 0.23362
0.580435, -0.255074, -0.405358, 0.765893, 0.765902, 0.234098
0.584783, -0.25717, -0.413765, 0.765423, 0.765432, 0.234568
0.58913, -0.259213, -0.422171, 0.76496, 0.764969, 0.235031
0.593478, -0.261205, -0.430577, 0.764504, 0.764513, 0.235487
0.597826, -0.263147, -0.438984, 0.764054, 0.764063, 0.235937
0.602174, -0.26504, -0.44739, 0.763612, 0.763621, 0.236379
0.606522, -0.266887, -0.455797, 0.763177, 0.763185, 0.236815
0.61087, -0.268688, -0.464203, 0.762748, 0.762756, 0.237244
0.615217, -0.270445, -0.47261, 0.762325, 0.762333, 0.237667
0.619565, -0.272159, -0.481016, 0.761909, 0.761917, 0.238083
0.623913, -0.27383, -0.489422, 0.761499, 0.761507, 0.238493
0.628261, -0.275461, -0.497829, 0.761095, 0.761103, 0.238897
0.632609, -0.277052, -0.506235, 0.760697, 0.760704, 0.239296
0.636957, -0.278604, -0.514642, 0.760304, 0.760312, 0.239688
0.641304, -0.280118, -0.523048, 0.759918, 0.759926, 0.240074
0.645652, -0.281596, -0.531455, 0.759537, 0.759545, 0.240455
0.65, -0.283039, -0.539861, 0.759162, 0.759169, 0.240831
0.654348, -0.284447, -0.548267, 0.758792, 0.758799, 0.241201
0.658696, -0.28582, -0.556674, 0.758427, 0.758435, 0.241565
0.663043, -0.287162, -0.56508, 0.758068, 0.758075, 0.241925
0.667391, -0.288471, -0.573487, 0.757714, 0.757721, 0.242279
0.671739, -0.289748, -0.581893, 0.757365, 0.757372, 0.242628
0.676087, -0.290996, -0.5903, 0.757021, 0.757028, 0.242972
0.680435, -0.292214, -0.598706, 0.756681, 0.756688, 0.243312
0.684783, -0.293403, -0.607112, 0.756347, 0.756353, 0.243647
0.68913, -0.294564, -0.615519, 0.756017, 0.756023, 0.243977
0.693478, -0.295697, -0.623925, 0.755692, 0.755698, 0.244302
0.697826, -0.296804, -0.632332, 0.755371, 0.755377, 0.244623
0.702174, -0.297885, -0.640738, 0.755054, 0.755061, 0.244939
0.706522, -0.29894, -0.649145, 0.754742, 0.754748, 0.245252
0.71087, -0.299971, -0.657551, 0.754434, 0.754441, 0.245559
0.715217, -0.300978, -0.665957, 0.754131, 0.754137, 0.245863
0.719565, -0.301961, -0.674364, 0.753831, 0.753837, 0.246163
0.723913, -0.302921, -0.68277, 0.753536, 0.753542, 0.246458
0.728261, -0.303858, -0.691177, 0.753244, 0.75325, 0.24675
0.732609, -0.304774, -0.699583, 0.752956, 0.752962, 0.247038
0.736957, -0.305669, -0.70799, 0.752673, 0.752678, 0.247322
0.741304, -0.306542, -0.716396, 0.752392, 0.752398, 0.247602
0.745652, -0.307396, -0.724803, 0.752116, 0.752121, 0.247879
0.75, -0.289792, -0.724803, 0.751979, 0.75198, 0.24802
0.754237, -0.256037, -0.716396, 0.751884, 0.751887, 0.248113
0.758475, -0.226557, -0.70799, 0.751738, 0.751741, 0.248259
0.762712, -0.201262, -0.699583, 0.75158, 0.751583, 0.248417
0.766949, -0.179027, -0.691177, 0.751422, 0.751426, 0.248574
0.771186, -0.159113, -0.68277, 0.751267, 0.75127, 0.24873
0.775424, -0.141033, -0.674364, 0.751115, 0.751118, 0.248882
0.779661, -0.124447, -0.665957, 0.750966, 0.750969, 0.249031
0.783898, -0.109108, -0.657551, 0.750821, 0.750824, 0.249176
0.788136, -0.0948275, -0.649145, 0.750678, 0.750681, 0.249319
0.792373, -0.0814593, -0.640738, 0.750538, 0.75054, 0.24946
0.79661, -0.0688876, -0.632332, 0.750399, 0.750402, 0.249598
0.800847, -0.0570184, -0.623925, 0.750262, 0.750265, 0.249735
0.805085, -0.0457745, -0.615519, 0.750127, 0.750129, 0.249871
0.809322, -0.0350914, -0.607112, 0.749992, 0.749995, 0.250005
0.813559, -0.0249146, -0.598706, 0.749858, 0.749861, 0.250139
0.817797, -0.0151978, -0.5903, 0.749725, 0.749728, 0.250272
0.822034, -0.005901, -0.581893, 0.749592, 0.749595, 0.250405
0.826271, 0.00301036, -0.573487, 0.74946, 0.749462, 0.250538
0.830508, 0.0115666, -0.56508, 0.749327, 0.74933, 0.25067
0.834746, 0.0197943, -0.556674, 0.749194, 0.749197, 0.250803
0.838983, 0.027717, -0.548267, 0.749061, 0.749064, 0.250936
0.84322, 0.0353557, -0.539861, 0.748928, 0.748931, 0.251069
0.847458, 0.0427291, -0.531455, 0.748794, 0.748797, 0.251203
0.851695, 0.0498541, -0.523048, 0.74866, 0.748663, 0.251337
0.855932, 0.0567457, -0.514642, 0.748526, 0.748528, 0.251472
0.860169, 0.0634178, -0.506235, 0.74839, 0.748393, 0.251607
0.864407, 0.0698828, -0.497829, 0.748255, 0.748257, 0.251743
0.868644, 0.0761521, -0.489422, 0.748118, 0.748121, 0.251879
0.872881, 0.0822361, -0.481016, 0.747981, 0.747984, 0.252016
0.877119, 0.0881442, -0.47261, 0.747843, 0.747846, 0.252154
0.881356, 0.0938854, -0.464203, 0.747704, 0.747707, 0.252293
0.885593, 0.0994676, -0.455797, 0.747565, 0.747567, 0.252433
0.889831, 0.104898, -0.44739, 0.747424, 0.747427, 0.252573
0.894068, 0.110185, -0.438984, 0.747283, 0.747286, 0.252714
0.898305, 0.115333, -0.430577, 0.747141, 0.747144, 0.252856
0.902542, 0.120348, -0.422171, 0.746998, 0.747001, 0.252999
0.90678, 0.125238, -0.413765, 0.746854, 0.746857, 0.253143
0.911017, 0.130006, -0.405358, 0.74671, 0.746713, 0.253287
0.915254, 0.134657, -0.396952, 0.746564, 0.746567, 0.253433
0.919492, 0.139196, -0.388545, 0.746418, 0.746421, 0.253579
0.923729, 0.143628, -0.380139, 0.746271, 0.746274, 0.253726
0.927966, 0.147955, -0.371732, 0.746123, 0.746126, 0.253874
0.932203, 0.152183, -0.363326, 0.745974, 0.745977, 0.254023
0.936441, 0.156314, -0.35492, 0.745824, 0.745827, 0.254173
0.940678, 0.160353, -0.346513, 0.745674, 0.745677, 0.254323
0.944915, 0.164301, -0.338107, 0.745523, 0.745526, 0.254474
0.949153, 0.168162, -0.3297, 0.74537, 0.745373, 0.254627
0.95339, 0.17194, -0.321294, 0.745217, 0.745221, 0.254779
0.957627, 0.175635, -0.312887, 0.745064, 0.745067, 0.254933
0.961864, 0.179252, -0.304481, 0.744909, 0.744912, 0.255088
0.966102, 0.182793, -0.296075, 0.744754, 0.744757, 0.255243
0.970339, 0.186259, -0.287668, 0.744598, 0.744601, 0.255399
0.974576, 0.189653, -0.279262, 0.744441, 0.744444, 0.255556
0.978814, 0.192977, -0.270855, 0.744284, 0.744287, 0.255713
0.983051, 0.196233, -0.262449, 0.744126, 0.744129, 0.255871
0.987288, 0.199423, -0.254042, 0.743967, 0.74397, 0.25603
0.991525, 0.202549, -0.245636, 0.743808, 0.743811, 0.256189
0.995763, 0.205613, -0.237229, 0.743647, 0.743651, 0.256349
1, 0.208615, -0.228823, 0.743487, 0.74349, 0.25651
1.00424, 0.211558, -0.220417, 0.743325, 0.743329, 0.256671
1.00847, 0.214443, -0.21201, 0.743163, 0.743167, 0.256833
1.01271, 0.217272, -0.203604, 0.743001, 0.743004, 0.256996
1.01695, 0.220046, -0.195197, 0.742838, 0.742841, 0.257159
1.02119, 0.222766, -0.186791, 0.742674, 0.742678, 0.257322
1.02542, 0.225433, -0.178384, 0.74251, 0.742514, 0.257486
1.02966, 0.22805, -0.169978, 0.742346, 0.742349, 0.257651
1.0339, 0.230616, -0.161572, 0.742181, 0.742184, 0.257816
1.03814, 0.233133, -0.153165, 0.742015, 0.742018, 0.257982
1.04237, 0.235603, -0.144759, 0.741849, 0.741852, 0.258148
1.04661, 0.238026, -0.136352, 0.741683, 0.741686, 0.258314
1.05085, 0.240403, -0.127946, 0.741516, 0.741519, 0.258481
1.05508, 0.242735, -0.119539, 0.741349, 0.741352, 0.258648
1.05932, 0.245023, -0.111133, 0.741181, 0.741184, 0.258816
1.06356, 0.247269, -0.102727, 0.741013, 0.741017, 0.258983
1.0678, 0.249472, -0.0943202, 0.740845, 0.740848, 0.259152
1.07203, 0.251631, -0.0859137, 0.740677, 0.74068, 0.25932
1.07627, 0.253739, -0.0775073, 0.740509, 0.740512, 0.259488
1.08051, 0.255794, -0.0691009, 0.740342, 0.740345, 0.259655
1.08475, 0.257798, -0.0606944, 0.740176, 0.740179, 0.259821
1.08898, 0.259753, -0.052288, 0.74001, 0.740014, 0.259986
1.09322, 0.261661, -0.0438816, 0.739846, 0.739849, 0.260151
1.09746, 0.263521, -0.0354751, 0.739682, 0.739685, 0.260315
1.10169, 0.265337, -0.0270687, 0.739519, 0.739523, 0.260477
1.10593, 0.267108, -0.0186623, 0.739357, 0.739361, 0.260639
1.11017, 0.268837, -0.0102558, 0.739196, 0.7392, 0.2608
1.11441, 0.270524, -0.00184941, 0.739036, 0.739039, 0.260961
1.11864, 0.27217, 0.00655702, 0.738877, 0.73888, 0.26112
1.12288, 0.273777, 0.0149634, 0.738719, 0.738722, 0.261278
1.12712, 0.275346, 0.0233699, 0.738561, 0.738564, 0.261436
1.13136, 0.276877, 0.0317763, 0.738405, 0.738408, 0.261592
1.13559, 0.278372, 0.0401827, 0.738249, 0.738252, 0.261748
1.13983, 0.279831, 0.0485892, 0.738094, 0.738098, 0.261902
1.14407, 0.281256, 0.0569956, 0.737941, 0.737944, 0.262056
1.14831, 0.282648, 0.065402, 0.737788, 0.737791, 0.262209
1.15254, 0.284006, 0.0738085, 0.737636, 0.73764, 0.26236
1.15678, 0.285333, 0.0822149, 0.737486, 0.737489, 0.262511
1.16102, 0.286629, 0.0906213, 0.737336, 0.737339, 0.262661
1.16525, 0.287894, 0.0990278, 0.737187, 0.73719, 0.26281
1.16949, 0.28913, 0.107434, 0.737039, 0.737042, 0.262958
1.17373, 0.290338, 0.115841, 0.736892, 0.736895, 0.263105
1.17797, 0.291517, 0.124247, 0.736747, 0.736749, 0.263251
1.1822, 0.292669, 0.132653, 0.736602, 0.736605, 0.263395
1.18644, 0.293794, 0.14106, 0.736458, 0.736461, 0.263539
1.19068, 0.294894, 0.149466, 0.736315, 0.736318, 0.263682
1.19492, 0.295968, 0.157873, 0.736173, 0.736175, 0.263825
1.19915, 0.297018, 0.166279, 0.736031, 0.736034, 0.263966
1.20339, 0.298043, 0.174686, 0.735891, 0.735894, 0.264106
1.20763, 0.299045, 0.183092, 0.735752, 0.735755, 0.264245
1.21186, 0.300024, 0.191499, 0.735614, 0.735617, 0.264383
1.2161, 0.300981, 0.199905, 0.735476, 0.735479, 0.264521
1.22034, 0.301916, 0.208311, 0.73534, 0.735343, 0.264657
1.22458, 0.302829, 0.216718, 0.735205, 0.735207, 0.264793
1.22881, 0.303722, 0.225124, 0.73507, 0.735073, 0.264927
1.23305, 0.304594, 0.233531, 0.734936, 0.734939, 0.265061
1.23729, 0.305447, 0.241937, 0.734803, 0.734806, 0.265194
1.24153, 0.30628, 0.250344, 0.734671, 0.734674, 0.265326
1.24576, 0.307095, 0.25875, 0.73454, 0.734543, 0.265457
1.25, 0.304332, 0.265475, 0.734426, 0.734426, 0.265574
1.25407, 0.269483, 0.257069, 0.734421, 0.734422, 0.265578
1.25813, 0.238786, 0.248662, 0.73441, 0.73441, 0.26559
1.2622, 0.212214, 0.240256, 0.734395, 0.734395, 0.265605
1.26626, 0.189079, 0.231849, 0.734379, 0.73438, 0.26562
1.27033, 0.168497, 0.223443, 0.734362, 0.734362, 0.265638
1.27439, 0.149903, 0.215037, 0.734343, 0.734343, 0.265657
1.27846, 0.132911, 0.20663, 0.734322, 0.734322, 0.265678
1.28252, 0.117243, 0.198224, 0.734299, 0.734299, 0.265701
1.28659, 0.102691, 0.189817, 0.734274, 0.734275, 0.265725
1.29065, 0.0890961, 0.181411, 0.734247, 0.734248, 0.265752
1.29472, 0.0763331, 0.173004, 0.734218, 0.734218, 0.265782
1.29878, 0.0643006, 0.164598, 0.734186, 0.734187, 0.265813
1.30285, 0.052916, 0.156191, 0.734152, 0.734153, 0.265847
1.30691, 0.0421106, 0.147785, 0.734116, 0.734117, 0.265883
1.31098, 0.0318271, 0.139379, 0.734077, 0.734078, 0.265922
1.31504, 0.0220162, 0.130972, 0.734036, 0.734037, 0.265963
1.31911, 0.0126363, 0.122566, 0.733992, 0.733993, 0.266007
1.32317, 0.00365088, 0.114159, 0.733946, 0.733947, 0.266053
1.32724, -0.00497156, 0.105753, 0.733897, 0.733898, 0.266102
1.3313, -0.0132588, 0.0973465, 0.733846, 0.733847, 0.266153
1.33537, -0.0212353, 0.08894, 0.733793, 0.733794, 0.266206
1.33943, -0.0289227, 0.0805336, 0.733737, 0.733738, 0.266262
1.3435, -0.0363406, 0.0721272, 0.733679, 0.73368, 0.26632
1.34756, -0.0435062, 0.0637207, 0.733619, 0.73362, 0.26638
1.35163, -0.0504352, 0.0553143, 0.733556, 0.733557, 0.266443
1.35569, -0.0571417, 0.0469079, 0.733491, 0.733492, 0.266508
1.35976, -0.0636387, 0.0385015, 0.733423, 0.733425, 0.266575
1.36382, -0.0699377, 0.030095, 0.733354, 0.733355, 0.266645
1.36789, -0.0760494, 0.0216886, 0.733282, 0.733283, 0.266717
1.37195, -0.0819837, 0.0132822, 0.733208, 0.733209, 0.266791
1.37602, -0.0877494, 0.00487573, 0.733132, 0.733133, 0.266867
1.38008, -0.0933549, -0.0035307, 0.733054, 0.733055, 0.266945
1.38415, -0.0988077, -0.0119371, 0.732973, 0.732975, 0.267025
1.38821, -0.104115, -0.0203436, 0.732891, 0.732893, 0.267107
1.39228, -0.109283, -0.02875, 0.732807, 0.732808, 0.267192
1.39634, -0.114319, -0.0371564, 0.73272, 0.732722, 0.267278
1.40041, -0.119227, -0.0455629, 0.732632, 0.732634, 0.267366
1.40447, -0.124013, -0.0539693, 0.732542, 0.732544, 0.267456
1.40854, -0.128682, -0.0623757, 0.73245, 0.732452, 0.267548
1.4126, -0.133238, -0.0707822, 0.732356, 0.732358, 0.267642
1.41667, -0.137687, -0.0791886, 0.73226, 0.732262, 0.267738
1.42073, -0.142031, -0.087595, 0.732163, 0.732165, 0.267835
1.4248, -0.146275, -0.0960014, 0.732064, 0.732066, 0.267934
1.42886, -0.150423, -0.104408, 0.731963, 0.731965, 0.268035
1.43293, -0.154477, -0.112814, 0.73186, 0.731862, 0.268138
1.43699, -0.158441, -0.121221, 0.731756, 0.731758, 0.268242
1.44106, -0.162319, -0.129627, 0.73165, 0.731653, 0.268347
1.44512, -0.166112, -0.138034, 0.731543, 0.731545, 0.268455
1.44919, -0.169823, -0.14644, 0.731434, 0.731436, 0.268564
1.45325, -0.173456, -0.154846, 0.731324, 0.731326, 0.268674
1.45732, -0.177013, -0.163253, 0.731212, 0.731214, 0.268786
1.46138, -0.180495, -0.171659, 0.731099, 0.731101, 0.268899
1.46545, -0.183905, -0.180066, 0.730984, 0.730987, 0.269013
1.46951, -0.187246, -0.188472, 0.730868, 0.730871, 0.269129
1.47358, -0.190518, -0.196879, 0.730751, 0.730753, 0.269247
1.47764, -0.193725, -0.205285, 0.730632, 0.730635, 0.269365
1.48171, -0.196868, -0.213691, 0.730512, 0.730515, 0.269485
1.48577, -0.199948, -0.222098, 0.730391, 0.730394, 0.269606
1.48984, -0.202968, -0.230504, 0.730269, 0.730271, 0.269729
1.4939, -0.205928, -0.238911, 0.730145, 0.730148, 0.269852
1.49797, -0.208831, -0.247317, 0.73002, 0.730023, 0.269977
1.50203, -0.211678, -0.255724, 0.729895, 0.729897, 0.270103
1.5061, -0.21447, -0.26413, 0.729768, 0.72977, 0.27023
1.51016, -0.217208, -0.272537, 0.72964, 0.729642, 0.270358
1.51423, -0.219895, -0.280943, 0.729511, 0.729513, 0.270487
1.51829, -0.22253, -0.289349, 0.729381, 0.729383, 0.270617
1.52236, -0.225116, -0.297756, 0.72925, 0.729252, 0.270748
1.52642, -0.227653, -0.306162, 0.729118, 0.72912, 0.27088
1.53049, -0.230142, -0.314569, 0.728985, 0.728988, 0.271012
1.53455, -0.232585, -0.322975, 0.728851, 0.728854, 0.271146
1.53862, -0.234983, -0.331382, 0.728717, 0.728719, 0.271281
1.54268, -0.237336, -0.339788, 0.728581, 0.728584, 0.271416
1.54675, -0.239646, -0.348194, 0.728445, 0.728448, 0.271552
1.55081, -0.241913, -0.356601, 0.728308, 0.728311, 0.271689
1.55488, -0.244138, -0.365007, 0.72817, 0.728173, 0.271827
1.55894, -0.246322, -0.373414, 0.728032, 0.728034, 0.271966
1.56301, -0.248466, -0.38182, 0.727892, 0.727895, 0.272105
1.56707, -0.250569, -0.390227, 0.727753, 0.727755, 0.272245
1.57114, -0.252624, -0.398633, 0.727613, 0.727616, 0.272384
1.5752, -0.254628, -0.407039, 0.727473, 0.727476, 0.272524
1.57927, -0.256584, -0.415446, 0.727334, 0.727337, 0.272663
1.58333, -0.258493, -0.423852, 0.727195, 0.727198, 0.272802
1.5874, -0.260356, -0.432259, 0.727057, 0.727059, 0.272941
1.59146, -0.262175, -0.440665, 0.726918, 0.726921, 0.273079
1.59553, -0.263951, -0.449072, 0.72678, 0.726783, 0.273217
1.59959, -0.265684, -0.457478, 0.726643, 0.726646, 0.273354
1.60366, -0.267376, -0.465884, 0.726506, 0.726508, 0.273492
1.60772, -0.269029, -0.474291, 0.726369, 0.726372, 0.273628
1.61179, -0.270643, -0.482697, 0.726233, 0.726236, 0.273764
1.61585, -0.272218, -0.491104, 0.726097, 0.7261, 0.2739
1.61992, -0.273757, -0.49951, 0.725962, 0.725965, 0.274035
1.62398, -0.27526, -0.507917, 0.725827, 0.72583, 0.27417
1.62805, -0.276729, -0.516323, 0.725693, 0.725696, 0.274304
1.63211, -0.278163, -0.524729, 0.72556, 0.725562, 0.274438
1.63618, -0.279564, -0.533136, 0.725427, 0.725429, 0.274571
1.64024, -0.280933, -0.541542, 0.725294, 0.725297, 0.274703
1.64431, -0.28227, -0.549949, 0.725163, 0.725165, 0.274835
1.64837, -0.283576, -0.558355, 0.725031, 0.725034, 0.274966
1.65244, -0.284853, -0.566762, 0.724901, 0.724904, 0.275096
1.6565, -0.286101, -0.575168, 0.724771, 0.724774, 0.275226
1.66057, -0.28732, -0.583574, 0.724642, 0.724644, 0.275356
1.66463, -0.288511, -0.591981, 0.724513, 0.724516, 0.275484
1.6687, -0.289676, -0.600387, 0.724385, 0.724388, 0.275612
1.67276, -0.290814, -0.608794, 0.724258, 0.72426, 0.27574
1.67683, -0.291926, -0.6172, 0.724131, 0.724133, 0.275867
1.68089, -0.293014, -0.625607, 0.724005, 0.724007, 0.275993
1.68496, -0.294077, -0.634013, 0.72388, 0.723882, 0.276118
1.68902, -0.295116, -0.642419, 0.723755, 0.723757, 0.276243
1.69309, -0.296132, -0.650826, 0.723631, 0.723633, 0.276367
1.69715, -0.297125, -0.659232, 0.723507, 0.72351, 0.27649
1.70122, -0.298096, -0.667639, 0.723385, 0.723387, 0.276613
1.70528, -0.299045, -0.676045, 0.723263, 0.723265, 0.276735
1.70935, -0.299973, -0.684452, 0.723141, 0.723144, 0.276856
1.71341, -0.30088, -0.692858, 0.723021, 0.723023, 0.276977
1.71748, -0.301768, -0.701264, 0.722901, 0.722903, 0.277097
1.72154, -0.302635, -0.709671, 0.722781, 0.722784, 0.277216
1.72561, -0.303484, -0.718077, 0.722663, 0.722665, 0.277335
1.72967, -0.304313, -0.726484, 0.722545, 0.722547, 0.277453
1.73374, -0.305124, -0.73489, 0.722427, 0.72243, 0.27757
1.7378, -0.305917, -0.743297, 0.722311, 0.722313, 0.277687
1.74187, -0.306693, -0.751703, 0.722195, 0.722197, 0.277803
1.74593, -0.307451, -0.76011, 0.722079, 0.722082, 0.277918
1.75, -0.289652, -0.759773, 0.722026, 0.722026, 0.277974
1.75394, -0.256909, -0.751367, 0.722026, 0.722026, 0.277974
1.75787, -0.22808, -0.74296, 0.722024, 0.722024, 0.277976
1.76181, -0.20328, -0.734554, 0.722021, 0.722021, 0.277979
