Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
0.634058, -0.199752, -0.242522, 0.83992, 0.839947, 0.160053
0.641304, -0.203193, -0.249531, 0.838554, 0.838581, 0.161419
0.648551, -0.206573, -0.25654, 0.837195, 0.837222, 0.162778
0.655797, -0.209895, -0.26355, 0.835843, 0.83587, 0.16413
0.663043, -0.21316, -0.270559, 0.834497, 0.834524, 0.165476
0.67029, -0.216369, -0.277568, 0.833158, 0.833184, 0.166816
0.677536, -0.219525, -0.284577, 0.831825, 0.831851, 0.168149
0.684783, -0.222628, -0.291587, 0.830498, 0.830524, 0.169476
0.692029, -0.225679, -0.298596, 0.829177, 0.829204, 0.170796
0.699275, -0.228681, -0.305605, 0.827863, 0.827889, 0.172111
0.706522, -0.231633, -0.312615, 0.826554, 0.82658, 0.17342
0.713768, -0.234538, -0.319624, 0.825251, 0.825277, 0.174723
0.721014, -0.237394, -0.326633, 0.823956, 0.823981, 0.176019
0.728261, -0.240201, -0.333642, 0.822668, 0.822693, 0.177307
0.735507, -0.242959, -0.340652, 0.821387, 0.821413, 0.178587
0.742754, -0.24567, -0.347661, 0.820114, 0.820139, 0.179861
0.75, -0.234459, -0.348783, 0.819388, 0.819392, 0.180608
0.756944, -0.207568, -0.341773, 0.818838, 0.818854, 0.181146
0.763889, -0.184667, -0.334764, 0.817924, 0.817944, 0.182056
0.770833, -0.16456, -0.327755, 0.816881, 0.816902, 0.183098
0.777778, -0.14654, -0.320745, 0.81579, 0.815812, 0.184188
0.784722, -0.13015, -0.313736, 0.814687, 0.814709, 0.185291
0.791667, -0.115075, -0.306727, 0.813589, 0.813611, 0.186389
0.798611, -0.101092, -0.299717, 0.812504, 0.812526, 0.187474
0.805556, -0.0880297, -0.292708, 0.811436, 0.811457, 0.188543
0.8125, -0.075759, -0.285699, 0.810385, 0.810406, 0.189594
0.819444, -0.0641771, -0.27869, 0.809352, 0.809372, 0.190628
0.826389, -0.0532014, -0.27168, 0.808337, 0.808357, 0.191643
0.833333, -0.0427642, -0.264671, 0.807338, 0.807357, 0.192643
0.840278, -0.0328094, -0.257662, 0.806354, 0.806374, 0.193626
0.847222, -0.0232898, -0.250652, 0.805385, 0.805405, 0.194595
0.854167, -0.0141651, -0.243643, 0.80443, 0.804449, 0.195551
0.861111, -0.00540116, -0.236634, 0.803487, 0.803505, 0.196495
0.868056, 0.00303201, -0.229625, 0.802555, 0.802573, 0.197427
0.875, 0.0111603, -0.222615, 0.801633, 0.801652, 0.198348
0.881944, 0.0190066, -0.215606, 0.800721, 0.80074, 0.19926
0.888889, 0.026591, -0.208597, 0.799818, 0.799836, 0.200164
0.895833, 0.0339314, -0.201587, 0.798923, 0.798941, 0.201059
0.902778, 0.0410437, -0.194578, 0.798035, 0.798052, 0.201948
0.909722, 0.0479423, -0.187569, 0.797153, 0.797171, 0.202829
0.916667, 0.0546401, -0.180559, 0.796278, 0.796295, 0.203705
0.923611, 0.0611488, -0.17355, 0.795408, 0.795425, 0.204575
0.930556, 0.067479, -0.166541, 0.794543, 0.79456, 0.20544
0.9375, 0.0736402, -0.159532, 0.793682, 0.793699, 0.206301
0.944444, 0.0796415, -0.152522, 0.792826, 0.792843, 0.207157
0.951389, 0.0854907, -0.145513, 0.791973, 0.79199, 0.20801
0.958333, 0.0911955, -0.138504, 0.791123, 0.79114, 0.20886
0.965278, 0.0967625, -0.131494, 0.790277, 0.790294, 0.209706
0.972222, 0.102198, -0.124485, 0.789433, 0.78945, 0.21055
0.979167, 0.107508, -0.117476, 0.788592, 0.788609, 0.211391
0.986111, 0.112699, -0.110467, 0.787753, 0.787769, 0.212231
0.993056, 0.117774, -0.103457, 0.786915, 0.786932, 0.213068
1, 0.122739, -0.0964479, 0.78608, 0.786097, 0.213903
1.00694, 0.127598, -0.0894386, 0.785246, 0.785263, 0.214737
1.01389, 0.132355, -0.0824293, 0.784413, 0.78443, 0.21557
1.02083, 0.137014, -0.07542, 0.783582, 0.783599, 0.216401
1.02778, 0.141579, -0.0684107, 0.782752, 0.782768, 0.217232
1.03472, 0.146053, -0.0614014, 0.781922, 0.781939, 0.218061
1.04167, 0.15044, -0.0543921, 0.781094, 0.78111, 0.21889
1.04861, 0.154742, -0.0473828, 0.780266, 0.780282, 0.219718
1.05556, 0.158962, -0.0403735, 0.779439, 0.779455, 0.220545
1.0625, 0.163103, -0.0333642, 0.778612, 0.778629, 0.221371
1.06944, 0.167167, -0.026355, 0.777786, 0.777802, 0.222198
1.07639, 0.171158, -0.0193457, 0.77696, 0.776977, 0.223023
1.08333, 0.175076, -0.0123364, 0.776135, 0.776151, 0.223849
1.09028, 0.178775, -0.00532706, 0.775309, 0.775326, 0.224674
1.09722, 0.182401, 0.00168223, 0.774484, 0.774501, 0.225499
1.10417, 0.185962, 0.00869153, 0.77366, 0.773676, 0.226324
1.11111, 0.189459, 0.0157008, 0.772835, 0.772852, 0.227148
1.11806, 0.192894, 0.0227101, 0.772011, 0.772027, 0.227973
1.125, 0.196269, 0.0297194, 0.771187, 0.771203, 0.228797
1.13194, 0.199585, 0.0367287, 0.770363, 0.770379, 0.229621
1.13889, 0.202845, 0.043738, 0.769539, 0.769556, 0.230444
1.14583, 0.206048, 0.0507473, 0.768716, 0.768732, 0.231268
1.15278, 0.209198, 0.0577566, 0.767893, 0.767909, 0.232091
1.15972, 0.212295, 0.0647659, 0.76707, 0.767086, 0.232914
1.16667, 0.21534, 0.0717752, 0.766247, 0.766263, 0.233737
1.17361, 0.218335, 0.0787845, 0.765425, 0.765441, 0.234559
1.18056, 0.221282, 0.0857938, 0.764603, 0.764619, 0.235381
1.1875, 0.22418, 0.0928031, 0.763781, 0.763797, 0.236203
1.19444, 0.227032, 0.0998124, 0.76296, 0.762976, 0.237024
1.20139, 0.229839, 0.106822, 0.762139, 0.762155, 0.237845
1.20833, 0.232601, 0.113831, 0.761319, 0.761335, 0.238665
1.21528, 0.235319, 0.12084, 0.760499, 0.760515, 0.239485
1.22222, 0.237995, 0.12785, 0.75968, 0.759696, 0.240304
1.22917, 0.24063, 0.134859, 0.758862, 0.758878, 0.241122
1.23611, 0.243223, 0.141868, 0.758044, 0.758061, 0.241939
1.24306, 0.245772, 0.148877, 0.757229, 0.757246, 0.242754
1.25, 0.234582, 0.149999, 0.756766, 0.756768, 0.243232
1.25667, 0.208079, 0.14299, 0.756518, 0.756525, 0.243475
1.26333, 0.185555, 0.13598, 0.756108, 0.756117, 0.243883
1.27, 0.165791, 0.128971, 0.755641, 0.755651, 0.244349
1.27667, 0.148081, 0.121962, 0.755151, 0.755161, 0.244839
1.28333, 0.131973, 0.114952, 0.754654, 0.754664, 0.245336
1.29, 0.117159, 0.107943, 0.754157, 0.754167, 0.245833
1.29667, 0.103416, 0.100934, 0.753662, 0.753672, 0.246328
1.30333, 0.090578, 0.0939246, 0.75317, 0.75318, 0.24682
1.31, 0.0785173, 0.0869153, 0.752683, 0.752693, 0.247307
1.31667, 0.0671332, 0.079906, 0.7522, 0.752209, 0.247791
1.32333, 0.0563444, 0.0728967, 0.75172, 0.751729, 0.248271
1.33, 0.0460845, 0.0658874, 0.751243, 0.751252, 0.248748
1.33667, 0.0362984, 0.0588781, 0.750768, 0.750778, 0.249222
1.34333, 0.0269398, 0.0518688, 0.750295, 0.750305, 0.249695
1.35, 0.0179693, 0.0448595, 0.749824, 0.749833, 0.250167
1.35667, 0.00935297, 0.0378502, 0.749353, 0.749363, 0.250637
1.36333, 0.0010617, 0.0308409, 0.748883, 0.748892, 0.251108
1.37, -0.00693008, 0.0238316, 0.748412, 0.748422, 0.251578
1.37667, -0.0146447, 0.0168223, 0.747941, 0.747951, 0.252049
1.38333, -0.0221021, 0.00981301, 0.74747, 0.747479, 0.252521
1.39, -0.0293196, 0.00280372, 0.746997, 0.747006, 0.252994
1.39667, -0.0363131, -0.00420558, 0.746522, 0.746532, 0.253468
1.40333, -0.0430965, -0.0112149, 0.746046, 0.746056, 0.253944
1.41, -0.0496827, -0.0182242, 0.745568, 0.745578, 0.254422
1.41667, -0.0560829, -0.0252335, 0.745088, 0.745098, 0.254902
1.42333, -0.0623077, -0.0322428, 0.744605, 0.744615, 0.255385
1.43, -0.0683666, -0.0392521, 0.74412, 0.74413, 0.25587
1.43667, -0.0742681, -0.0462614, 0.743632, 0.743642, 0.256358
1.44333, -0.0800202, -0.0532706, 0.743142, 0.743152, 0.256848
1.45, -0.0856303, -0.0602799, 0.742648, 0.742658, 0.257342
1.45667, -0.0911051, -0.0672892, 0.742152, 0.742162, 0.257838
1.46333, -0.0964507, -0.0742985, 0.741652, 0.741662, 0.258338
1.47, -0.101673, -0.0813078, 0.74115, 0.74116, 0.25884
1.47667, -0.106777, -0.0883171, 0.740644, 0.740654, 0.259346
1.48333, -0.111769, -0.0953264, 0.740134, 0.740145, 0.259855
1.49, -0.116651, -0.102336, 0.739622, 0.739632, 0.260368
1.49667, -0.12143, -0.109345, 0.739106, 0.739116, 0.260884
1.50333, -0.126109, -0.116354, 0.738587, 0.738597, 0.261403
1.51, -0.130691, -0.123364, 0.738064, 0.738075, 0.261925
1.51667, -0.135181, -0.130373, 0.737538, 0.737549, 0.262451
1.52333, -0.139582, -0.137382, 0.737009, 0.73702, 0.26298
1.53, -0.143896, -0.144391, 0.736476, 0.736487, 0.263513
1.53667, -0.148127, -0.151401, 0.73594, 0.735951, 0.264049
1.54333, -0.152278, -0.15841, 0.735401, 0.735412, 0.264588
1.55, -0.15635, -0.165419, 0.734858, 0.734869, 0.265131
1.55667, -0.160348, -0.172429, 0.734312, 0.734323, 0.265677
1.56333, -0.164273, -0.179438, 0.733763, 0.733774, 0.266226
1.57, -0.168127, -0.186447, 0.733211, 0.733222, 0.266778
1.57667, -0.171762, -0.193457, 0.732655, 0.732666, 0.267334
1.58333, -0.175327, -0.200466, 0.732096, 0.732107, 0.267893
1.59, -0.178826, -0.207475, 0.731534, 0.731546, 0.268454
1.59667, -0.182263, -0.214484, 0.730969, 0.730981, 0.269019
1.60333, -0.18564, -0.221494, 0.730402, 0.730413, 0.269587
1.61, -0.188956, -0.228503, 0.729831, 0.729842, 0.270158
1.61667, -0.192216, -0.235512, 0.729258, 0.729269, 0.270731
1.62333, -0.195419, -0.242522, 0.728681, 0.728693, 0.271307
1.63, -0.198567, -0.249531, 0.728102, 0.728114, 0.271886
1.63667, -0.201663, -0.25654, 0.727521, 0.727533, 0.272467
1.64333, -0.204706, -0.26355, 0.726937, 0.726949, 0.273051
1.65, -0.207699, -0.270559, 0.726351, 0.726362, 0.273638
1.65667, -0.210643, -0.277568, 0.725762, 0.725774, 0.274226
1.66333, -0.213538, -0.284577, 0.725171, 0.725183, 0.274817
1.67, -0.216387, -0.291587, 0.724577, 0.724589, 0.275411
1.67667, -0.219189, -0.298596, 0.723982, 0.723994, 0.276006
1.68333, -0.221947, -0.305605, 0.723385, 0.723397, 0.276603
1.69, -0.224661, -0.312615, 0.722785, 0.722797, 0.277203
1.69667, -0.227333, -0.319624, 0.722184, 0.722196, 0.277804
1.70333, -0.229962, -0.326633, 0.721581, 0.721594, 0.278406
1.71, -0.232551, -0.333642, 0.720977, 0.720989, 0.279011
1.71667, -0.2351, -0.340652, 0.720371, 0.720383, 0.279617
1.72333, -0.237609, -0.347661, 0.719764, 0.719776, 0.280224
1.73, -0.240079, -0.35467, 0.719155, 0.719167, 0.280833
1.73667, -0.242508, -0.36168, 0.718547, 0.718559, 0.281441
1.74333, -0.244897, -0.368689, 0.717938, 0.71795, 0.28205
1.75, -0.247246, -0.375698, 0.717342, 0.717341, 0.282659
1.75625, -0.218964, -0.368689, 0.717292, 0.717295, 0.282705
1.7625, -0.195249, -0.36168, 0.717136, 0.717139, 0.282861
1.76875, -0.174712, -0.35467, 0.71694, 0.716944, 0.283056
1.775, -0.156471, -0.347661, 0.716729, 0.716733, 0.283267
1.78125, -0.139984, -0.340652, 0.71651, 0.716514, 0.283486
1.7875, -0.124895, -0.333642, 0.716286, 0.716291, 0.283709
1.79375, -0.110948, -0.326633, 0.716061, 0.716065, 0.283935
1.8, -0.0979602, -0.319624, 0.715833, 0.715837, 0.284163
1.80625, -0.0857889, -0.312615, 0.715602, 0.715607, 0.284393
1.8125, -0.0743244, -0.305605, 0.71537, 0.715374, 0.284626
1.81875, -0.0634789, -0.298596, 0.715134, 0.715139, 0.284861
1.825, -0.0531809, -0.291587, 0.714896, 0.714901, 0.285099
1.83125, -0.0433717, -0.284577, 0.714654, 0.714659, 0.285341
1.8375, -0.0340021, -0.277568, 0.714408, 0.714413, 0.285587
1.84375, -0.0250303, -0.270559, 0.714159, 0.714164, 0.285836
1.85, -0.0164209, -0.26355, 0.713905, 0.71391, 0.28609
1.85625, -0.00814324, -0.25654, 0.713646, 0.713652, 0.286348
1.8625, -0.000170583, -0.249531, 0.713383, 0.713389, 0.286611
1.86875, 0.00752035, -0.242522, 0.713115, 0.713121, 0.286879
1.875, 0.0149501, -0.235512, 0.712842, 0.712847, 0.287153
1.88125, 0.0221368, -0.228503, 0.712563, 0.712569, 0.287431
1.8875, 0.0290968, -0.221494, 0.71228, 0.712285, 0.287715
1.89375, 0.0358445, -0.214484, 0.711991, 0.711996, 0.288004
1.9, 0.042393, -0.207475, 0.711696, 0.711702, 0.288298
1.90625, 0.0487541, -0.200466, 0.711396, 0.711402, 0.288598
1.9125, 0.0549384, -0.193457, 0.71109, 0.711096, 0.288904
1.91875, 0.0609556, -0.186447, 0.710778, 0.710784, 0.289216
1.925, 0.0668147, -0.179438, 0.710461, 0.710467, 0.289533
1.93125, 0.0725237, -0.172429, 0.710138, 0.710145, 0.289855
1.9375, 0.0780901, -0.165419, 0.709809, 0.709816, 0.290184
1.94375, 0.0835207, -0.15841, 0.709475, 0.709482, 0.290518
1.95, 0.0888218, -0.151401, 0.709135, 0.709142, 0.290858
1.95625, 0.0939994, -0.144391, 0.708789, 0.708796, 0.291204
1.9625, 0.0990588, -0.137382, 0.708438, 0.708445, 0.291555
1.96875, 0.104005, -0.130373, 0.708081, 0.708088, 0.291912
1.975, 0.108843, -0.123364, 0.707719, 0.707726, 0.292274
1.98125, 0.113577, -0.116354, 0.707351, 0.707358, 0.292642
1.9875, 0.118211, -0.109345, 0.706977, 0.706985, 0.293015
1.99375, 0.122749, -0.102336, 0.706598, 0.706606, 0.293394
2, 0.127194, -0.0953264, 0.706214, 0.706222, 0.293778
2.00625, 0.13155, -0.0883171, 0.705824, 0.705832, 0.294168
2.0125, 0.13582, -0.0813078, 0.705429, 0.705437, 0.294563
2.01875, 0.140007, -0.0742985, 0.705029, 0.705037, 0.294963
2.025, 0.144114, -0.0672892, 0.704624, 0.704632, 0.295368
2.03125, 0.148144, -0.0602799, 0.704214, 0.704222, 0.295778
2.0375, 0.152098, -0.0532706, 0.703799, 0.703807, 0.296193
2.04375, 0.15598, -0.0462614, 0.703379, 0.703387, 0.296613
2.05, 0.159792, -0.0392521, 0.702954, 0.702962, 0.297038
2.05625, 0.16345, -0.0322428, 0.702524, 0.702533, 0.297467
2.0625, 0.166973, -0.0252335, 0.70209, 0.702098, 0.297902
2.06875, 0.170431, -0.0182242, 0.701651, 0.701659, 0.298341
2.075, 0.173827, -0.0112149, 0.701207, 0.701216, 0.298784
2.08125, 0.177163, -0.00420558, 0.700759, 0.700768, 0.299232
2.0875, 0.18044, 0.00280372, 0.700307, 0.700316, 0.299684
2.09375, 0.183659, 0.00981301, 0.699851, 0.69986, 0.30014
2.1, 0.186822, 0.0168223, 0.699391, 0.6994, 0.3006
2.10625, 0.189932, 0.0238316, 0.698926, 0.698935, 0.301065
2.1125, 0.192988, 0.0308409, 0.698458, 0.698467, 0.301533
2.11875, 0.195993, 0.0378502, 0.697986, 0.697995, 0.302005
2.125, 0.198948, 0.0448595, 0.69751, 0.697519, 0.302481
2.13125, 0.201854, 0.0518688, 0.69703, 0.69704, 0.30296
2.1375, 0.204712, 0.0588781, 0.696547, 0.696557, 0.303443
2.14375, 0.207524, 0.0658874, 0.696061, 0.696071, 0.303929
2.15, 0.21029, 0.0728967, 0.695572, 0.695581, 0.304419
2.15625, 0.213011, 0.079906, 0.695079, 0.695089, 0.304911
2.1625, 0.215689, 0.0869153, 0.694583, 0.694593, 0.305407
2.16875, 0.218325, 0.0939246, 0.694084, 0.694094, 0.305906
2.175, 0.22092, 0.100934, 0.693583, 0.693593, 0.306407
2.18125, 0.223473, 0.107943, 0.693078, 0.693088, 0.306912
2.1875, 0.225988, 0.114952, 0.692571, 0.692582, 0.307418
2.19375, 0.228463, 0.121962, 0.692062, 0.692072, 0.307928
2.2, 0.230901, 0.128971, 0.69155, 0.691561, 0.308439
2.20625, 0.233301, 0.13598, 0.691036, 0.691047, 0.308953
2.2125, 0.235662, 0.14299, 0.690521, 0.690531, 0.309469
2.21875, 0.237983, 0.149999, 0.690005, 0.690015, 0.309985
2.225, 0.240267, 0.157008, 0.689487, 0.689497, 0.310503
2.23125, 0.242512, 0.164018, 0.688969, 0.688979, 0.311021
2.2375, 0.244722, 0.171027, 0.68845, 0.68846, 0.31154
2.24375, 0.246895, 0.178036, 0.68793, 0.68794, 0.31206
2.25, 0.223549, 0.17327, 0.687844, 0.687845, 0.312155
2.25595, 0.199595, 0.16626, 0.687783, 0.687784, 0.312216
2.2619, 0.178978, 0.159251, 0.687702, 0.687704, 0.312296
2.26786, 0.160739, 0.152242, 0.687611, 0.687613, 0.312387
2.27381, 0.144302, 0.145233, 0.687515, 0.687517, 0.312483
2.27976, 0.12929, 0.138223, 0.687414, 0.687416, 0.312584
2.28571, 0.115439, 0.131214, 0.687309, 0.687311, 0.312689
2.29167, 0.102557, 0.124205, 0.687198, 0.687201, 0.312799
2.29762, 0.090498, 0.117195, 0.687083, 0.687086, 0.312914
2.30357, 0.0791499, 0.110186, 0.686963, 0.686965, 0.313035
2.30952, 0.068423, 0.103177, 0.686837, 0.686839, 0.313161
2.31548, 0.0582446, 0.0961675, 0.686705, 0.686708, 0.313292
2.32143, 0.0485549, 0.0891582, 0.686567, 0.68657, 0.31343
2.32738, 0.0393042, 0.0821489, 0.686423, 0.686426, 0.313574
2.33333, 0.0304504, 0.0751397, 0.686273, 0.686276, 0.313724
2.33929, 0.0219576, 0.0681304, 0.686116, 0.686119, 0.313881
2.34524, 0.013795, 0.0611211, 0.685952, 0.685955, 0.314045
2.35119, 0.00593581, 0.0541118, 0.685781, 0.685784, 0.314216
2.35714, -0.00164344, 0.0471025, 0.685603, 0.685607, 0.314393
2.3631, -0.00896331, 0.0400932, 0.685419, 0.685423, 0.314577
2.36905, -0.016042, 0.0330839, 0.685227, 0.685231, 0.314769
2.375, -0.0228958, 0.0260746, 0.685028, 0.685033, 0.314967
2.38095, -0.0295392, 0.0190653, 0.684823, 0.684827, 0.315173
2.3869, -0.0359853, 0.012056, 0.68461, 0.684614, 0.315386
2.39286, -0.0422457, 0.00504669, 0.68439, 0.684394, 0.315606
2.39881, -0.0483312, -0.0019626, 0.684163, 0.684168, 0.315832
2.40476, -0.0542513, -0.0089719, 0.683929, 0.683934, 0.316066
2.41071, -0.0600151, -0.0159812, 0.683688, 0.683693, 0.316307
2.41667, -0.0656304, -0.0229905, 0.68344, 0.683445, 0.316555
2.42262, -0.0711048, -0.0299998, 0.683185, 0.68319, 0.31681
2.42857, -0.0764451, -0.0370091, 0.682923, 0.682929, 0.317071
2.43452, -0.0816575, -0.0440184, 0.682655, 0.68266, 0.31734
2.44048, -0.0867479, -0.0510277, 0.68238, 0.682385, 0.317615
2.44643, -0.0917216, -0.058037, 0.682098, 0.682103, 0.317897
2.45238, -0.0965837, -0.0650463, 0.681809, 0.681815, 0.318185
2.45833, -0.101339, -0.0720556, 0.681514, 0.68152, 0.31848
2.46429, -0.105991, -0.0790649, 0.681212, 0.681218, 0.318782
2.47024, -0.110545, -0.0860742, 0.680904, 0.68091, 0.31909
2.47619, -0.115004, -0.0930834, 0.68059, 0.680596, 0.319404
2.48214, -0.119372, -0.100093, 0.680269, 0.680275, 0.319725
2.4881, -0.123652, -0.107102, 0.679942, 0.679949, 0.320051
2.49405, -0.127848, -0.114111, 0.679609, 0.679616, 0.320384
2.5, -0.131961, -0.121121, 0.67927, 0.679277, 0.320723
2.50595, -0.135996, -0.12813, 0.678926, 0.678933, 0.321067
2.5119, -0.139954, -0.135139, 0.678575, 0.678582, 0.321418
2.51786, -0.143838, -0.142149, 0.678219, 0.678226, 0.321774
2.52381, -0.147651, -0.149158, 0.677857, 0.677864, 0.322136
2.52976, -0.151395, -0.156167, 0.67749, 0.677497, 0.322503
2.53571, -0.155011, -0.163176, 0.677117, 0.677124, 0.322876
2.54167, -0.158468, -0.170186, 0.676739, 0.676746, 0.323254
2.54762, -0.161861, -0.177195, 0.676355, 0.676363, 0.323637
2.55357, -0.165194, -0.184204, 0.675967, 0.675975, 0.324025
2.55952, -0.168466, -0.191214, 0.675573, 0.675581, 0.324419
2.56548, -0.171681, -0.198223, 0.675175, 0.675183, 0.324817
2.57143, -0.174839, -0.205232, 0.674772, 0.67478, 0.32522
2.57738, -0.177942, -0.212241, 0.674364, 0.674372, 0.325628
2.58333, -0.180992, -0.219251, 0.673951, 0.67396, 0.32604
2.58929, -0.18399, -0.22626, 0.673534, 0.673543, 0.326457
2.59524, -0.186938, -0.233269, 0.673113, 0.673122, 0.326878
2.60119, -0.189836, -0.240279, 0.672688, 0.672696, 0.327304
2.60714, -0.192686, -0.247288, 0.672258, 0.672267, 0.327733
2.6131, -0.195488, -0.254297, 0.671824, 0.671833, 0.328167
2.61905, -0.198246, -0.261307, 0.671387, 0.671395, 0.328605
2.625, -0.200958, -0.268316, 0.670945, 0.670954, 0.329046
2.63095, -0.203626, -0.275325, 0.6705, 0.670509, 0.329491
2.6369, -0.206252, -0.282334, 0.670051, 0.67006, 0.32994
2.64286, -0.208837, -0.289344, 0.669599, 0.669608, 0.330392
2.64881, -0.21138, -0.296353, 0.669144, 0.669153, 0.330847
2.65476, -0.213884, -0.303362, 0.668685, 0.668694, 0.331306
2.66071, -0.216348, -0.310372, 0.668223, 0.668233, 0.331767
