Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
3.37745, 0.00133533, 0.0185045, 0.714861, 0.714863, 0.285137
3.38725, -0.00785268, 0.0114952, 0.714722, 0.714725, 0.285275
3.39706, -0.0166512, 0.00448595, 0.714576, 0.714579, 0.285421
3.40686, -0.0250947, -0.00252335, 0.714425, 0.714428, 0.285572
3.41667, -0.0332128, -0.00953264, 0.714266, 0.714269, 0.285731
3.42647, -0.0410315, -0.0165419, 0.714101, 0.714104, 0.285896
3.43627, -0.0485734, -0.0235512, 0.713929, 0.713932, 0.286068
3.44608, -0.0558585, -0.0305605, 0.71375, 0.713753, 0.286247
3.45588, -0.0629045, -0.0375698, 0.713564, 0.713568, 0.286432
3.46569, -0.0697273, -0.0445791, 0.713371, 0.713375, 0.286625
3.47549, -0.0763409, -0.0515884, 0.713172, 0.713176, 0.286824
3.48529, -0.0827583, -0.0585977, 0.712965, 0.71297, 0.28703
3.4951, -0.0889907, -0.065607, 0.712752, 0.712757, 0.287243
3.5049, -0.0950488, -0.0726163, 0.712532, 0.712537, 0.287463
3.51471, -0.100942, -0.0796256, 0.712306, 0.71231, 0.28769
3.52451, -0.106679, -0.0866349, 0.712073, 0.712077, 0.287923
3.53431, -0.112268, -0.0936442, 0.711833, 0.711837, 0.288163
3.54412, -0.117716, -0.100653, 0.711586, 0.711591, 0.288409
3.55392, -0.123029, -0.107663, 0.711333, 0.711338, 0.288662
3.56373, -0.128215, -0.114672, 0.711074, 0.711079, 0.288921
3.57353, -0.133278, -0.121681, 0.710808, 0.710814, 0.289186
3.58333, -0.138225, -0.128691, 0.710537, 0.710542, 0.289458
3.59314, -0.143059, -0.1357, 0.710259, 0.710264, 0.289736
3.60294, -0.147786, -0.142709, 0.709975, 0.70998, 0.29002
3.61275, -0.152411, -0.149719, 0.709685, 0.70969, 0.29031
3.62255, -0.156936, -0.156728, 0.709389, 0.709395, 0.290605
3.63235, -0.161366, -0.163737, 0.709087, 0.709093, 0.290907
3.64216, -0.165704, -0.170746, 0.70878, 0.708786, 0.291214
3.65196, -0.169954, -0.177756, 0.708467, 0.708473, 0.291527
3.66176, -0.174119, -0.184765, 0.708148, 0.708155, 0.291845
3.67157, -0.178202, -0.191774, 0.707825, 0.707831, 0.292169
3.68137, -0.182205, -0.198784, 0.707496, 0.707502, 0.292498
3.69118, -0.186132, -0.205793, 0.707162, 0.707168, 0.292832
3.70098, -0.189984, -0.212802, 0.706822, 0.706829, 0.293171
3.71078, -0.193765, -0.219812, 0.706478, 0.706485, 0.293515
3.72059, -0.197475, -0.226821, 0.70613, 0.706137, 0.293863
3.73039, -0.201003, -0.23383, 0.705776, 0.705783, 0.294217
3.7402, -0.204425, -0.240839, 0.705417, 0.705425, 0.294575
3.75, -0.190708, -0.240559, 0.705249, 0.70525, 0.29475
3.75962, -0.165163, -0.23355, 0.705225, 0.705226, 0.294774
3.76923, -0.143467, -0.22654, 0.705188, 0.705189, 0.294811
3.77885, -0.124437, -0.219531, 0.705143, 0.705144, 0.294856
3.78846, -0.107389, -0.212522, 0.705094, 0.705095, 0.294905
3.79808, -0.0918875, -0.205513, 0.705039, 0.70504, 0.29496
3.80769, -0.0776344, -0.198503, 0.704978, 0.70498, 0.29502
3.81731, -0.0644151, -0.191494, 0.704913, 0.704914, 0.295086
3.82692, -0.0520697, -0.184485, 0.704842, 0.704843, 0.295157
3.83654, -0.0404747, -0.177475, 0.704764, 0.704766, 0.295234
3.84615, -0.0295331, -0.170466, 0.70468, 0.704682, 0.295318
3.85577, -0.0191665, -0.163457, 0.70459, 0.704592, 0.295408
3.86538, -0.00931096, -0.156447, 0.704492, 0.704494, 0.295506
3.875, 8.67698e-05, -0.149438, 0.704388, 0.70439, 0.29561
3.88462, 0.00907138, -0.142429, 0.704277, 0.704279, 0.295721
3.89423, 0.0176809, -0.13542, 0.704158, 0.70416, 0.29584
3.90385, 0.0259478, -0.12841, 0.704032, 0.704035, 0.295965
3.91346, 0.0339005, -0.121401, 0.703899, 0.703902, 0.296098
3.92308, 0.0415635, -0.114392, 0.703758, 0.703761, 0.296239
3.93269, 0.0489585, -0.107382, 0.70361, 0.703614, 0.296386
3.94231, 0.0561045, -0.100373, 0.703455, 0.703458, 0.296542
3.95192, 0.0630184, -0.0933638, 0.703293, 0.703296, 0.296704
3.96154, 0.0697156, -0.0863545, 0.703123, 0.703126, 0.296874
3.97115, 0.0762094, -0.0793452, 0.702945, 0.702949, 0.297051
3.98077, 0.0825122, -0.0723359, 0.702761, 0.702764, 0.297236
3.99038, 0.088635, -0.0653266, 0.702569, 0.702573, 0.297427
4, 0.094588, -0.0583173, 0.70237, 0.702374, 0.297626
4.00962, 0.10038, -0.051308, 0.702164, 0.702168, 0.297832
4.01923, 0.10602, -0.0442987, 0.701951, 0.701955, 0.298045
4.02885, 0.111515, -0.0372895, 0.701731, 0.701736, 0.298264
4.03846, 0.116873, -0.0302802, 0.701504, 0.701509, 0.298491
