Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
32.4438, -0.0444397, 0.103457, 0.0827234, 0.0827317, 0.917268
32.4454, -0.0444773, 0.0964479, 0.0823232, 0.0823308, 0.917669
32.4469, -0.0445264, 0.0894386, 0.081958, 0.0819649, 0.918035
32.4485, -0.0445877, 0.0824293, 0.0816283, 0.0816345, 0.918365
32.45, -0.0446616, 0.07542, 0.0813346, 0.0813401, 0.91866
32.4515, -0.0447489, 0.0684107, 0.0810776, 0.0810824, 0.918918
32.4531, -0.0448503, 0.0614014, 0.0808581, 0.0808621, 0.919138
32.4546, -0.0449666, 0.0543921, 0.080677, 0.0806803, 0.91932
32.4562, -0.0450987, 0.0473828, 0.0805353, 0.0805378, 0.919462
32.4577, -0.0452474, 0.0403735, 0.0804343, 0.0804359, 0.919564
32.4592, -0.0454138, 0.0333642, 0.0803753, 0.0803761, 0.919624
32.4608, -0.0455989, 0.026355, 0.0803598, 0.0803597, 0.91964
32.4623, -0.0458017, 0.0193457, 0.0803858, 0.0803849, 0.919615
32.4638, -0.0460202, 0.0123364, 0.0804494, 0.0804478, 0.919552
32.4654, -0.0462534, 0.00532706, 0.0805482, 0.0805459, 0.919454
32.4669, -0.0465003, -0.00168223, 0.0806797, 0.0806768, 0.919323
32.4685, -0.0467602, -0.00869153, 0.0808417, 0.0808382, 0.919162
32.47, -0.0470323, -0.0157008, 0.0810323, 0.0810282, 0.918972
32.4715, -0.0473157, -0.0227101, 0.0812494, 0.0812448, 0.918755
32.4731, -0.0476098, -0.0297194, 0.0814913, 0.0814862, 0.918514
32.4746, -0.0479139, -0.0367287, 0.0817563, 0.0817508, 0.918249
32.4762, -0.0482274, -0.043738, 0.082043, 0.0820371, 0.917963
32.4777, -0.0485497, -0.0507473, 0.0823498, 0.0823435, 0.917657
32.4792, -0.0488802, -0.0577566, 0.0826754, 0.0826687, 0.917331
32.4808, -0.0492184, -0.0647659, 0.0830186, 0.0830116, 0.916988
32.4823, -0.0495638, -0.0717752, 0.0833782, 0.0833709, 0.916629
32.4838, -0.049916, -0.0787845, 0.0837531, 0.0837455, 0.916255
32.4854, -0.0502745, -0.0857938, 0.0841423, 0.0841344, 0.915866
32.4869, -0.0506388, -0.0928031, 0.0845448, 0.0845366, 0.915463
32.4885, -0.0510087, -0.0998124, 0.0849597, 0.0849513, 0.915049
32.49, -0.0513838, -0.106822, 0.0853862, 0.0853775, 0.914622
32.4915, -0.0517636, -0.113831, 0.0858235, 0.0858146, 0.914185
32.4931, -0.0521479, -0.12084, 0.0862708, 0.0862618, 0.913738
32.4946, -0.0525363, -0.12785, 0.0867276, 0.0867184, 0.913282
32.4962, -0.0529286, -0.134859, 0.087193, 0.0871837, 0.912816
32.4977, -0.0533245, -0.141868, 0.0876666, 0.0876571, 0.912343
32.4992, -0.0537238, -0.148877, 0.0881477, 0.0881381, 0.911862
32.5008, -0.0541261, -0.155887, 0.0886359, 0.0886261, 0.911374
32.5023, -0.0545312, -0.162896, 0.0891305, 0.0891206, 0.910879
32.5038, -0.054939, -0.169905, 0.0896312, 0.0896212, 0.910379
32.5054, -0.0553492, -0.176915, 0.0901375, 0.0901274, 0.909873
32.5069, -0.0557617, -0.183924, 0.090649, 0.0906387, 0.909361
32.5085, -0.0561761, -0.190933, 0.0911653, 0.0911549, 0.908845
32.51, -0.0565925, -0.197943, 0.091686, 0.0916755, 0.908324
32.5115, -0.0570105, -0.204952, 0.0922107, 0.0922002, 0.9078
32.5131, -0.0574301, -0.211961, 0.0927392, 0.0927286, 0.907271
32.5146, -0.0578511, -0.21897, 0.0932712, 0.0932605, 0.906739
32.5162, -0.0582734, -0.22598, 0.0938063, 0.0937956, 0.906204
32.5177, -0.0586967, -0.232989, 0.0943444, 0.0943336, 0.905666
32.5192, -0.0591211, -0.239998, 0.094885, 0.0948742, 0.905126
32.5208, -0.0595485, -0.247008, 0.0954319, 0.0954209, 0.904579
32.5223, -0.0599822, -0.254017, 0.0959906, 0.0959793, 0.904021
32.5238, -0.0604222, -0.261026, 0.0965613, 0.0965497, 0.90345
32.5254, -0.0608688, -0.268035, 0.0971439, 0.0971321, 0.902868
32.5269, -0.061322, -0.275045, 0.0977385, 0.0977265, 0.902273
32.5285, -0.0617818, -0.282054, 0.0983453, 0.0983331, 0.901667
32.53, -0.0622483, -0.289063, 0.0989642, 0.0989517, 0.901048
32.5315, -0.0627216, -0.296073, 0.0995953, 0.0995826, 0.900417
32.5331, -0.0632018, -0.303082, 0.100239, 0.100226, 0.899774
32.5346, -0.0636887, -0.310091, 0.100894, 0.100881, 0.899119
32.5362, -0.0641826, -0.317101, 0.101562, 0.101548, 0.898452
32.5377, -0.0646834, -0.32411, 0.102242, 0.102228, 0.897772
32.5392, -0.0651911, -0.331119, 0.102934, 0.10292, 0.89708
32.5408, -0.0657058, -0.338128, 0.103638, 0.103624, 0.896376
32.5423, -0.0662274, -0.345138, 0.104354, 0.104339, 0.895661
32.5438, -0.0667559, -0.352147, 0.105082, 0.105067, 0.894933
32.5454, -0.0672913, -0.359156, 0.105822, 0.105807, 0.894193
32.5469, -0.0678335, -0.366166, 0.106573, 0.106558, 0.893442
32.5485, -0.0683826, -0.373175, 0.107337, 0.107321, 0.892679
32.55, -0.0689384, -0.380184, 0.108111, 0.108096, 0.891904
32.5515, -0.0695009, -0.387193, 0.108898, 0.108882, 0.891118
32.5531, -0.07007, -0.394203, 0.109695, 0.109679, 0.890321
32.5546, -0.0706456, -0.401212, 0.110503, 0.110487, 0.889513
32.5562, -0.0712277, -0.408221, 0.111322, 0.111306, 0.888694
32.5577, -0.0718161, -0.415231, 0.112152, 0.112135, 0.887865
32.5592, -0.0724107, -0.42224, 0.112992, 0.112975, 0.887025
32.5608, -0.0730115, -0.429249, 0.113842, 0.113825, 0.886175
32.5623, -0.0736182, -0.436259, 0.114702, 0.114685, 0.885315
32.5638, -0.0742308, -0.443268, 0.115572, 0.115554, 0.884446
32.5654, -0.0748492, -0.450277, 0.116451, 0.116433, 0.883567
